Bacl	Dsim	Allele1	BAC	Allele2	BAC	SNPid
-A-	---	A	2	G	1	1120974.3.peg.1532.site.1
-A-	---	A	2	G	1	1120974.3.peg.1532.site.2
-A-	---	A	29	G	32	1120974.3.peg.1532.site.3
-A-	---	A	31	G	31	1120974.3.peg.1532.site.4
-A-	---	A	31	G	11	1120974.3.peg.1532.site.5
-A-	---	A	61	G	1	1120974.3.peg.1532.site.6
-A-	---	A	1	G	60	1120974.3.peg.1821.site.1
-A-	---	A	57	G	1	1120974.3.peg.1821.site.2
-A-	---	A	1	G	34	1120974.3.peg.1821.site.3
-A-	---	A	30	G	1	1120974.3.peg.1821.site.4
-A-	---	A	1	G	22	1120974.3.peg.1821.site.5
-A-	---	A	0	G	57	1120974.3.peg.1821.site.6
-A-	---	A	1	G	61	1120974.3.peg.1821.site.7
-A-	---	A	1	G	61	1120974.3.peg.1821.site.8
-A-	---	A	31	G	31	1120974.3.peg.1821.site.9
-A-	---	A	62	G	0	1120974.3.peg.1127.site.1
-A-	---	A	62	G	0	1120974.3.peg.1127.site.2
-A-	---	A	27	G	30	1120974.3.peg.1127.site.3
-A-	---	A	29	G	25	1120974.3.peg.1127.site.4
-A-	---	A	15	G	43	1120974.3.peg.1127.site.5
-A-	---	A	15	G	47	1120974.3.peg.1127.site.6
-A-	---	A	1	G	61	1120974.3.peg.1127.site.7
-A-	---	A	33	G	29	1120974.3.peg.1126.site.1
-A-	---	A	60	G	0	1120974.3.peg.1126.site.2
-A-	---	A	33	G	29	1120974.3.peg.1126.site.3
-A-	---	A	29	G	33	1120974.3.peg.1126.site.4
-A-	---	A	62	G	0	1120974.3.peg.1126.site.5
-A-	---	A	29	G	30	1120974.3.peg.1126.site.6
-A-	---	A	43	G	0	1120974.3.peg.1536.site.1
-A-	---	A	44	G	0	1120974.3.peg.1536.site.2
-A-	---	A	57	G	3	1120974.3.peg.1536.site.3
-A-	---	A	23	G	34	1120974.3.peg.1536.site.4
-A-	---	A	23	G	1	1120974.3.peg.1536.site.5
-A-	---	A	23	G	3	1120974.3.peg.1536.site.6
-A-	---	A	23	G	4	1120974.3.peg.1536.site.7
-A-	---	A	0	G	62	1120974.3.peg.1536.site.8
-A-	---	A	43	G	19	1120974.3.peg.1536.site.9
-A-	---	A	56	G	0	1120974.3.peg.1536.site.10
-A-	---	A	61	G	0	1120974.3.peg.1536.site.11
-A-	---	A	24	G	38	1120974.3.peg.1536.site.12
-A-	---	A	62	G	0	1120974.3.peg.1536.site.13
-A-	---	A	47	G	0	1120974.3.peg.1536.site.14
-A-	---	A	47	G	0	1120974.3.peg.1536.site.15
-A-	---	A	25	G	6	1120974.3.peg.1536.site.16
-A-	---	A	9	G	17	1120974.3.peg.1536.site.17
-A-	---	A	31	G	23	1120974.3.peg.1536.site.18
-A-	---	A	59	G	1	1120974.3.peg.1536.site.19
-A-	---	A	61	G	1	1120974.3.peg.1536.site.20
-A-	---	A	10	G	52	1120974.3.peg.1536.site.21
-A-	---	A	36	G	18	1120974.3.peg.619.site.1
-A-	---	A	36	G	18	1120974.3.peg.619.site.2
-A-	---	A	36	G	23	1120974.3.peg.619.site.3
-A-	---	A	36	G	25	1120974.3.peg.619.site.4
-A-	---	A	61	G	0	1120974.3.peg.619.site.5
-A-	---	A	36	G	25	1120974.3.peg.619.site.6
-A-	---	A	36	G	26	1120974.3.peg.619.site.7
-A-	---	A	3	G	4	1120974.3.peg.618.site.1
-A-	---	A	11	G	18	1120974.3.peg.618.site.2
-A-	---	A	11	G	22	1120974.3.peg.618.site.3
-A-	---	A	11	G	38	1120974.3.peg.618.site.4
-A-	---	A	44	G	8	1120974.3.peg.618.site.5
-A-	---	A	55	G	2	1120974.3.peg.618.site.6
-A-	---	A	55	G	1	1120974.3.peg.618.site.7
-A-	---	A	5	G	5	1120974.3.peg.618.site.8
-A-	---	A	11	G	2	1120974.3.peg.618.site.9
-A-	---	A	12	G	1	1120974.3.peg.618.site.10
-A-	---	A	20	G	41	1120974.3.peg.618.site.11
-A-	---	A	17	G	45	1120974.3.peg.618.site.12
-A-	---	A	58	G	4	1120974.3.peg.618.site.13
-A-	---	A	61	G	0	1120974.3.peg.618.site.14
-A-	---	A	1	G	22	1120974.3.peg.617.site.1
-A-	---	A	49	G	0	1120974.3.peg.617.site.2
-A-	---	A	42	G	2	1120974.3.peg.617.site.3
-A-	---	A	2	G	35	1120974.3.peg.617.site.4
-A-	---	A	0	G	1	1120974.3.peg.616.site.1
-A-	---	A	0	G	25	1120974.3.peg.616.site.2
-A-	---	A	0	G	27	1120974.3.peg.616.site.3
-A-	---	A	0	G	10	1120974.3.peg.616.site.4
-A-	---	A	0	G	42	1120974.3.peg.616.site.5
-A-	---	A	10	G	35	1120974.3.peg.616.site.6
-A-	---	A	0	G	38	1120974.3.peg.616.site.7
-A-	---	A	1	G	39	1120974.3.peg.729.site.1
-A-	---	A	1	G	37	1120974.3.peg.729.site.2
-A-	---	A	32	G	25	1120974.3.peg.729.site.3
-A-	---	A	58	G	1	1120974.3.peg.729.site.4
-A-	---	A	57	G	1	1120974.3.peg.729.site.5
-A-	---	A	57	G	0	1120974.3.peg.729.site.6
-A-	---	A	0	G	60	1120974.3.peg.729.site.7
-A-	---	A	30	G	23	1120974.3.peg.729.site.8
-A-	---	A	58	G	1	1120974.3.peg.729.site.9
-A-	---	A	4	G	54	1120974.3.peg.729.site.10
-A-	---	A	31	G	28	1120974.3.peg.729.site.11
-A-	---	A	31	G	22	1120974.3.peg.729.site.12
-A-	---	A	4	G	45	1120974.3.peg.729.site.13
-A-	---	A	29	G	13	1120974.3.peg.729.site.14
-A-	---	A	33	G	24	1120974.3.peg.729.site.15
-A-	---	A	9	G	48	1120974.3.peg.728.site.1
-A-	---	A	51	G	6	1120974.3.peg.728.site.2
-A-	---	A	56	G	1	1120974.3.peg.728.site.3
-A-	---	A	7	G	50	1120974.3.peg.728.site.4
-A-	---	A	7	G	50	1120974.3.peg.728.site.5
-A-	---	A	58	G	1	1120974.3.peg.728.site.6
-A-	---	A	12	G	48	1120974.3.peg.728.site.7
-A-	---	A	57	G	3	1120974.3.peg.728.site.8
-A-	---	A	57	G	3	1120974.3.peg.728.site.9
-A-	---	A	57	G	3	1120974.3.peg.728.site.10
-A-	---	A	57	G	2	1120974.3.peg.728.site.11
-A-	---	A	59	G	0	1120974.3.peg.728.site.12
-A-	---	A	59	G	0	1120974.3.peg.728.site.13
-A-	---	A	11	G	3	1120974.3.peg.728.site.14
-A-	---	A	58	G	2	1120974.3.peg.728.site.15
-A-	---	A	59	G	1	1120974.3.peg.728.site.16
-A-	---	A	33	G	27	1120974.3.peg.728.site.17
-A-	---	A	57	G	0	1120974.3.peg.728.site.18
-A-	---	A	1	G	30	1120974.3.peg.728.site.19
-A-	---	A	1	G	32	1120974.3.peg.728.site.20
-A-	---	A	1	G	37	1120974.3.peg.728.site.21
-A-	---	A	1	G	39	1120974.3.peg.728.site.22
-A-	---	A	32	G	1	1120974.3.peg.728.site.23
-A-	---	A	5	G	29	1120974.3.peg.728.site.24
-A-	---	A	16	G	45	1120974.3.peg.725.site.1
-A-	---	A	3	G	57	1120974.3.peg.725.site.2
-A-	---	A	14	G	47	1120974.3.peg.725.site.3
-A-	---	A	1	G	7	1120974.3.peg.724.site.1
-A-	---	A	1	G	41	1120974.3.peg.724.site.2
-A-	---	A	35	G	20	1120974.3.peg.724.site.3
-A-	---	A	36	G	4	1120974.3.peg.724.site.4
-A-	---	A	4	G	14	1120974.3.peg.724.site.5
-A-	---	A	4	G	5	1120974.3.peg.724.site.6
-A-	---	A	33	G	28	1120974.3.peg.724.site.7
-A-	---	A	14	G	40	1120974.3.peg.724.site.8
-A-	---	A	14	G	41	1120974.3.peg.724.site.9
-A-	---	A	14	G	47	1120974.3.peg.724.site.10
-A-	---	A	60	G	1	1120974.3.peg.724.site.11
-A-	---	A	49	G	12	1120974.3.peg.724.site.12
-A-	---	A	1	G	60	1120974.3.peg.724.site.13
-A-	---	A	15	G	46	1120974.3.peg.724.site.14
-A-	---	A	48	G	13	1120974.3.peg.724.site.15
-A-	---	A	60	G	1	1120974.3.peg.724.site.16
-A-	---	A	55	G	6	1120974.3.peg.727.site.1
-A-	---	A	60	G	1	1120974.3.peg.727.site.2
-A-	---	A	60	G	1	1120974.3.peg.727.site.3
-A-	---	A	7	G	35	1120974.3.peg.727.site.4
-A-	---	A	40	G	1	1120974.3.peg.727.site.5
-A-	---	A	59	G	1	1120974.3.peg.727.site.6
-A-	---	A	59	G	1	1120974.3.peg.727.site.7
-A-	---	A	57	G	3	1120974.3.peg.727.site.8
-A-	---	A	56	G	1	1120974.3.peg.727.site.9
-A-	---	A	57	G	1	1120974.3.peg.727.site.10
-A-	---	A	59	G	0	1120974.3.peg.727.site.11
-A-	---	A	56	G	3	1120974.3.peg.727.site.12
-A-	---	A	9	G	28	1120974.3.peg.727.site.13
-A-	---	A	9	G	28	1120974.3.peg.727.site.14
-A-	---	A	28	G	9	1120974.3.peg.727.site.15
-A-	---	A	12	G	46	1120974.3.peg.727.site.16
-A-	---	A	60	G	0	1120974.3.peg.727.site.17
-A-	---	A	9	G	51	1120974.3.peg.727.site.18
-A-	---	A	11	G	45	1120974.3.peg.727.site.19
-A-	---	A	55	G	1	1120974.3.peg.727.site.20
-A-	---	A	9	G	48	1120974.3.peg.727.site.21
-A-	---	A	0	G	54	1120974.3.peg.726.site.1
-A-	---	A	23	G	31	1120974.3.peg.726.site.2
-A-	---	A	7	G	2	1120974.3.peg.726.site.3
-A-	---	A	4	G	4	1120974.3.peg.726.site.4
-A-	---	A	2	G	20	1120974.3.peg.726.site.5
-A-	---	A	60	G	1	1120974.3.peg.726.site.6
-A-	---	A	2	G	59	1120974.3.peg.726.site.7
