Bacl	Dsim	Allele1	BAC	Allele2	BAC	SNPid
-A-	---	A	1	G	0	665951.3.peg.243.site.1
-A-	---	A	0	G	1	665951.3.peg.1868.site.1
-A-	---	A	0	G	1	665951.3.peg.1868.site.2
-A-	---	A	0	G	1	665951.3.peg.1867.site.1
-A-	---	A	0	G	1	665951.3.peg.1511.site.1
-A-	---	A	0	G	1	665951.3.peg.1511.site.2
-A-	---	A	0	G	1	665951.3.peg.1516.site.1
-A-	---	A	0	G	1	665951.3.peg.1516.site.2
-A-	---	A	0	G	1	665951.3.peg.1515.site.1
-A-	---	A	0	G	1	665951.3.peg.1465.site.1
-A-	---	A	0	G	1	665951.3.peg.1462.site.1
-A-	---	A	0	G	1	665951.3.peg.1882.site.1
-A-	---	A	0	G	0	665951.3.peg.1643.site.1
-A-	---	A	0	G	0	665951.3.peg.1643.site.2
-A-	---	A	0	G	0	665951.3.peg.1643.site.3
-A-	---	A	0	G	0	665951.3.peg.1643.site.4
-A-	---	A	1	G	0	665951.3.peg.1643.site.5
-A-	---	A	0	G	0	665951.3.peg.1643.site.6
-A-	---	A	0	G	0	665951.3.peg.1643.site.7
-A-	---	A	0	G	0	665951.3.peg.1642.site.1
-A-	---	A	0	G	0	665951.3.peg.1641.site.1
-A-	---	A	0	G	0	665951.3.peg.1641.site.2
-A-	---	A	0	G	0	665951.3.peg.1641.site.3
-A-	---	A	0	G	0	665951.3.peg.1641.site.4
-A-	---	A	0	G	0	665951.3.peg.1641.site.5
-A-	---	A	0	G	0	665951.3.peg.1641.site.6
-A-	---	A	0	G	0	665951.3.peg.1647.site.1
-A-	---	A	0	G	0	665951.3.peg.1647.site.2
-A-	---	A	0	G	1	665951.3.peg.1647.site.3
-A-	---	A	1	G	0	665951.3.peg.1648.site.1
-A-	---	A	0	G	1	665951.3.peg.1081.site.1
-A-	---	A	0	G	1	665951.3.peg.1083.site.1
-A-	---	A	0	G	1	665951.3.peg.1082.site.1
-A-	---	A	1	G	0	665951.3.peg.1084.site.1
-A-	---	A	1	G	0	665951.3.peg.1084.site.2
-A-	---	A	0	G	0	665951.3.peg.1084.site.3
-A-	---	A	0	G	0	665951.3.peg.1084.site.4
-A-	---	A	0	G	0	665951.3.peg.1084.site.5
-A-	---	A	0	G	0	665951.3.peg.1084.site.6
-A-	---	A	0	G	1	665951.3.peg.2516.site.1
-A-	---	A	0	G	1	665951.3.peg.2206.site.1
-A-	---	A	0	G	0	665951.3.peg.2208.site.1
-A-	---	A	1	G	0	665951.3.peg.2208.site.2
-A-	---	A	0	G	1	665951.3.peg.1904.site.1
-A-	---	A	0	G	1	665951.3.peg.64.site.1
-A-	---	A	0	G	1	665951.3.peg.478.site.1
-A-	---	A	0	G	1	665951.3.peg.478.site.2
-A-	---	A	0	G	1	665951.3.peg.478.site.3
-A-	---	A	0	G	1	665951.3.peg.478.site.4
-A-	---	A	0	G	1	665951.3.peg.585.site.1
-A-	---	A	0	G	1	665951.3.peg.581.site.1
-A-	---	A	1	G	0	665951.3.peg.618.site.1
-A-	---	A	1	G	0	665951.3.peg.614.site.1
-A-	---	A	0	G	1	665951.3.peg.614.site.2
-A-	---	A	0	G	1	665951.3.peg.614.site.3
-A-	---	A	1	G	0	665951.3.peg.614.site.4
-A-	---	A	1	G	0	665951.3.peg.614.site.5
-A-	---	A	1	G	0	665951.3.peg.614.site.6
-A-	---	A	0	G	1	665951.3.peg.614.site.7
-A-	---	A	1	G	0	665951.3.peg.614.site.8
-A-	---	A	1	G	0	665951.3.peg.614.site.9
-A-	---	A	1	G	0	665951.3.peg.614.site.10
-A-	---	A	0	G	1	665951.3.peg.614.site.11
-A-	---	A	1	G	0	665951.3.peg.614.site.12
-A-	---	A	1	G	0	665951.3.peg.617.site.1
-A-	---	A	0	G	1	665951.3.peg.617.site.2
-A-	---	A	1	G	0	665951.3.peg.617.site.3
-A-	---	A	1	G	0	665951.3.peg.617.site.4
-A-	---	A	0	G	1	665951.3.peg.909.site.1
-A-	---	A	0	G	1	665951.3.peg.279.site.1
-A-	---	A	1	G	0	665951.3.peg.279.site.2
-A-	---	A	0	G	1	665951.3.peg.275.site.1
-A-	---	A	0	G	1	665951.3.peg.290.site.1
-A-	---	A	0	G	1	665951.3.peg.299.site.1
-A-	---	A	0	G	1	665951.3.peg.1871.site.1
-A-	---	A	0	G	1	665951.3.peg.1873.site.1
-A-	---	A	0	G	1	665951.3.peg.1873.site.2
-A-	---	A	0	G	1	665951.3.peg.1873.site.3
-A-	---	A	1	G	0	665951.3.peg.729.site.1
-A-	---	A	1	G	0	665951.3.peg.729.site.2
-A-	---	A	0	G	1	665951.3.peg.2597.site.1
-A-	---	A	0	G	1	665951.3.peg.2597.site.2
-A-	---	A	0	G	1	665951.3.peg.1505.site.1
-A-	---	A	0	G	1	665951.3.peg.1505.site.2
-A-	---	A	0	G	1	665951.3.peg.1505.site.3
-A-	---	A	0	G	1	665951.3.peg.1505.site.4
-A-	---	A	0	G	1	665951.3.peg.1506.site.1
-A-	---	A	0	G	1	665951.3.peg.1506.site.2
-A-	---	A	0	G	1	665951.3.peg.1507.site.1
-A-	---	A	0	G	1	665951.3.peg.1500.site.1
-A-	---	A	0	G	1	665951.3.peg.1500.site.2
-A-	---	A	0	G	1	665951.3.peg.2743.site.1
-A-	---	A	1	G	0	665951.3.peg.2746.site.1
-A-	---	A	1	G	0	665951.3.peg.2746.site.2
-A-	---	A	0	G	1	665951.3.peg.1471.site.1
-A-	---	A	0	G	1	665951.3.peg.1477.site.1
-A-	---	A	0	G	1	665951.3.peg.1477.site.2
-A-	---	A	0	G	1	665951.3.peg.1477.site.3
-A-	---	A	0	G	1	665951.3.peg.1478.site.1
-A-	---	A	0	G	1	665951.3.peg.1258.site.1
-A-	---	A	0	G	1	665951.3.peg.1259.site.1
-A-	---	A	0	G	1	665951.3.peg.1259.site.2
-A-	---	A	0	G	1	665951.3.peg.1259.site.3
-A-	---	A	1	G	0	665951.3.peg.1252.site.1
-A-	---	A	0	G	1	665951.3.peg.1256.site.1
-A-	---	A	1	G	0	665951.3.peg.1892.site.1
-A-	---	A	0	G	1	665951.3.peg.1891.site.1
-A-	---	A	1	G	0	665951.3.peg.1654.site.1
-A-	---	A	0	G	0	665951.3.peg.1655.site.1
-A-	---	A	0	G	1	665951.3.peg.1656.site.1
-A-	---	A	1	G	0	665951.3.peg.1656.site.2
-A-	---	A	1	G	0	665951.3.peg.1653.site.1
