Bacl	Dsim	Allele1	BAC	Allele2	BAC	SNPid
-A-	---	A	1	G	0	665951.3.peg.243.site.1
-A-	---	A	0	G	1	665951.3.peg.1868.site.1
-A-	---	A	0	G	1	665951.3.peg.1519.site.1
-A-	---	A	0	G	1	665951.3.peg.1511.site.1
-A-	---	A	0	G	1	665951.3.peg.1511.site.2
-A-	---	A	0	G	1	665951.3.peg.1510.site.1
-A-	---	A	0	G	1	665951.3.peg.1516.site.1
-A-	---	A	0	G	1	665951.3.peg.1516.site.2
-A-	---	A	0	G	1	665951.3.peg.1515.site.1
-A-	---	A	0	G	1	665951.3.peg.1469.site.1
-A-	---	A	0	G	1	665951.3.peg.1881.site.1
-A-	---	A	0	G	1	665951.3.peg.1886.site.1
-A-	---	A	0	G	0	665951.3.peg.1643.site.1
-A-	---	A	0	G	0	665951.3.peg.1643.site.2
-A-	---	A	1	G	0	665951.3.peg.1642.site.1
-A-	---	A	0	G	0	665951.3.peg.1641.site.1
-A-	---	A	0	G	0	665951.3.peg.1641.site.2
-A-	---	A	0	G	0	665951.3.peg.1641.site.3
-A-	---	A	0	G	0	665951.3.peg.1647.site.1
-A-	---	A	0	G	0	665951.3.peg.1647.site.2
-A-	---	A	0	G	0	665951.3.peg.1647.site.3
-A-	---	A	0	G	0	665951.3.peg.1645.site.1
-A-	---	A	0	G	1	665951.3.peg.1083.site.1
-A-	---	A	0	G	1	665951.3.peg.1085.site.1
-A-	---	A	0	G	1	665951.3.peg.1087.site.1
-A-	---	A	1	G	0	665951.3.peg.2516.site.1
-A-	---	A	0	G	1	665951.3.peg.2515.site.1
-A-	---	A	0	G	1	665951.3.peg.2515.site.2
-A-	---	A	0	G	1	665951.3.peg.2515.site.3
-A-	---	A	0	G	1	665951.3.peg.2513.site.1
-A-	---	A	0	G	1	665951.3.peg.2513.site.2
-A-	---	A	0	G	1	665951.3.peg.2510.site.1
-A-	---	A	0	G	1	665951.3.peg.2510.site.2
-A-	---	A	0	G	1	665951.3.peg.2510.site.3
-A-	---	A	0	G	0	665951.3.peg.1630.site.1
-A-	---	A	0	G	1	665951.3.peg.478.site.1
-A-	---	A	0	G	1	665951.3.peg.478.site.2
-A-	---	A	0	G	1	665951.3.peg.478.site.3
-A-	---	A	0	G	1	665951.3.peg.478.site.4
-A-	---	A	0	G	1	665951.3.peg.479.site.1
-A-	---	A	0	G	1	665951.3.peg.472.site.1
-A-	---	A	0	G	1	665951.3.peg.477.site.1
-A-	---	A	0	G	1	665951.3.peg.477.site.2
-A-	---	A	0	G	1	665951.3.peg.614.site.1
-A-	---	A	0	G	1	665951.3.peg.614.site.2
-A-	---	A	0	G	1	665951.3.peg.614.site.3
-A-	---	A	0	G	1	665951.3.peg.614.site.4
-A-	---	A	0	G	1	665951.3.peg.614.site.5
-A-	---	A	0	G	0	665951.3.peg.614.site.6
-A-	---	A	1	G	0	665951.3.peg.614.site.7
-A-	---	A	1	G	0	665951.3.peg.615.site.1
-A-	---	A	1	G	0	665951.3.peg.617.site.1
-A-	---	A	1	G	0	665951.3.peg.617.site.2
-A-	---	A	1	G	0	665951.3.peg.617.site.3
-A-	---	A	1	G	0	665951.3.peg.617.site.4
-A-	---	A	1	G	0	665951.3.peg.617.site.5
-A-	---	A	1	G	0	665951.3.peg.617.site.6
-A-	---	A	1	G	0	665951.3.peg.617.site.7
-A-	---	A	1	G	0	665951.3.peg.617.site.8
-A-	---	A	0	G	1	665951.3.peg.909.site.1
-A-	---	A	0	G	1	665951.3.peg.277.site.1
-A-	---	A	0	G	1	665951.3.peg.2432.site.1
-A-	---	A	0	G	1	665951.3.peg.2596.site.1
-A-	---	A	0	G	1	665951.3.peg.298.site.1
-A-	---	A	0	G	1	665951.3.peg.1876.site.1
-A-	---	A	0	G	1	665951.3.peg.1870.site.1
-A-	---	A	0	G	1	665951.3.peg.1870.site.2
-A-	---	A	0	G	1	665951.3.peg.1873.site.1
-A-	---	A	0	G	1	665951.3.peg.2597.site.1
-A-	---	A	0	G	1	665951.3.peg.2597.site.2
-A-	---	A	0	G	1	665951.3.peg.2597.site.3
-A-	---	A	0	G	1	665951.3.peg.2597.site.4
-A-	---	A	0	G	1	665951.3.peg.2597.site.5
-A-	---	A	0	G	1	665951.3.peg.2597.site.6
-A-	---	A	0	G	1	665951.3.peg.2597.site.7
-A-	---	A	0	G	1	665951.3.peg.2597.site.8
-A-	---	A	0	G	1	665951.3.peg.2597.site.9
-A-	---	A	0	G	1	665951.3.peg.2597.site.10
-A-	---	A	0	G	1	665951.3.peg.2597.site.11
-A-	---	A	0	G	1	665951.3.peg.2597.site.12
-A-	---	A	0	G	1	665951.3.peg.2597.site.13
-A-	---	A	0	G	1	665951.3.peg.2597.site.14
-A-	---	A	0	G	1	665951.3.peg.2597.site.15
-A-	---	A	0	G	1	665951.3.peg.826.site.1
-A-	---	A	0	G	1	665951.3.peg.1505.site.1
-A-	---	A	0	G	1	665951.3.peg.1506.site.1
-A-	---	A	0	G	1	665951.3.peg.1507.site.1
-A-	---	A	0	G	1	665951.3.peg.1507.site.2
-A-	---	A	0	G	1	665951.3.peg.1503.site.1
-A-	---	A	1	G	0	665951.3.peg.2746.site.1
-A-	---	A	1	G	0	665951.3.peg.2746.site.2
-A-	---	A	0	G	1	665951.3.peg.1477.site.1
-A-	---	A	0	G	1	665951.3.peg.1478.site.1
-A-	---	A	0	G	1	665951.3.peg.1478.site.2
-A-	---	A	0	G	1	665951.3.peg.1259.site.1
-A-	---	A	0	G	1	665951.3.peg.1259.site.2
-A-	---	A	0	G	1	665951.3.peg.1259.site.3
-A-	---	A	0	G	0	665951.3.peg.1656.site.1
-A-	---	A	1	G	0	665951.3.peg.1653.site.1
-A-	---	A	1	G	0	665951.3.peg.1653.site.2
-A-	---	A	0	G	1	665951.3.peg.2522.site.1
-A-	---	A	0	G	1	665951.3.peg.2522.site.2
-A-	---	A	0	G	1	665951.3.peg.2521.site.1
-A-	---	A	0	G	0	665951.3.peg.2527.site.1
-A-	---	A	0	G	0	665951.3.peg.2527.site.2
-A-	---	A	0	G	1	665951.3.peg.2527.site.3
-A-	---	A	0	G	0	665951.3.peg.2527.site.4
-A-	---	A	0	G	1	665951.3.peg.2527.site.5
-A-	---	A	0	G	1	665951.3.peg.2527.site.6
-A-	---	A	0	G	0	665951.3.peg.2527.site.7
-A-	---	A	0	G	1	665951.3.peg.2591.site.1
-A-	---	A	0	G	1	665951.3.peg.2591.site.2
