Bacl	Dsim	Allele1	BAC	Allele2	BAC	SNPid
-A-	---	A	9	G	26	411901.7.peg.3183.site.1
-A-	---	A	4	G	31	411901.7.peg.3183.site.2
-A-	---	A	0	G	35	411901.7.peg.3183.site.3
-A-	---	A	21	G	14	411901.7.peg.3150.site.1
-A-	---	A	32	G	3	411901.7.peg.3150.site.2
-A-	---	A	33	G	2	411901.7.peg.3150.site.3
-A-	---	A	33	G	2	411901.7.peg.3150.site.4
-A-	---	A	30	G	5	411901.7.peg.3150.site.5
-A-	---	A	9	G	26	411901.7.peg.1009.site.1
-A-	---	A	34	G	1	411901.7.peg.1009.site.2
-A-	---	A	34	G	1	411901.7.peg.1009.site.3
-A-	---	A	17	G	18	411901.7.peg.1008.site.1
-A-	---	A	12	G	23	411901.7.peg.1008.site.2
-A-	---	A	16	G	19	411901.7.peg.1008.site.3
-A-	---	A	25	G	10	411901.7.peg.1008.site.4
-A-	---	A	35	G	0	411901.7.peg.1008.site.5
-A-	---	A	34	G	1	411901.7.peg.1008.site.6
-A-	---	A	34	G	1	411901.7.peg.1008.site.7
-A-	---	A	13	G	22	411901.7.peg.1007.site.1
-A-	---	A	35	G	0	411901.7.peg.1007.site.2
-A-	---	A	27	G	8	411901.7.peg.1007.site.3
-A-	---	A	34	G	1	411901.7.peg.1006.site.1
-A-	---	A	31	G	4	411901.7.peg.1006.site.2
-A-	---	A	24	G	11	411901.7.peg.1006.site.3
-A-	---	A	26	G	9	411901.7.peg.1006.site.4
-A-	---	A	24	G	11	411901.7.peg.1006.site.5
-A-	---	A	34	G	1	411901.7.peg.1006.site.6
-A-	---	A	32	G	3	411901.7.peg.1006.site.7
-A-	---	A	17	G	18	411901.7.peg.1006.site.8
-A-	---	A	33	G	1	411901.7.peg.1005.site.1
-A-	---	A	26	G	9	411901.7.peg.1005.site.2
-A-	---	A	16	G	19	411901.7.peg.1004.site.1
-A-	---	A	34	G	1	411901.7.peg.1004.site.2
-A-	---	A	32	G	1	411901.7.peg.1003.site.1
-A-	---	A	33	G	1	411901.7.peg.1000.site.1
-A-	---	A	19	G	16	411901.7.peg.1000.site.2
-A-	---	A	19	G	16	411901.7.peg.1000.site.3
-A-	---	A	33	G	2	411901.7.peg.1000.site.4
-A-	---	A	35	G	0	411901.7.peg.1000.site.5
-A-	---	A	19	G	16	411901.7.peg.1000.site.6
-A-	---	A	19	G	16	411901.7.peg.1000.site.7
-A-	---	A	33	G	2	411901.7.peg.1000.site.8
-A-	---	A	18	G	17	411901.7.peg.1000.site.9
-A-	---	A	16	G	19	411901.7.peg.1000.site.10
-A-	---	A	15	G	20	411901.7.peg.1000.site.11
-A-	---	A	31	G	4	411901.7.peg.1000.site.12
-A-	---	A	4	G	31	411901.7.peg.2688.site.1
-A-	---	A	17	G	18	411901.7.peg.2688.site.2
-A-	---	A	33	G	2	411901.7.peg.2688.site.3
-A-	---	A	34	G	1	411901.7.peg.2688.site.4
-A-	---	A	31	G	4	411901.7.peg.2688.site.5
-A-	---	A	34	G	1	411901.7.peg.2688.site.6
-A-	---	A	33	G	2	411901.7.peg.2688.site.7
-A-	---	A	29	G	6	411901.7.peg.2688.site.8
-A-	---	A	31	G	4	411901.7.peg.2688.site.9
-A-	---	A	18	G	17	411901.7.peg.2689.site.1
-A-	---	A	26	G	9	411901.7.peg.2689.site.2
-A-	---	A	33	G	2	411901.7.peg.2689.site.3
-A-	---	A	22	G	13	411901.7.peg.2689.site.4
-A-	---	A	17	G	18	411901.7.peg.2689.site.5
-A-	---	A	32	G	3	411901.7.peg.2689.site.6
-A-	---	A	30	G	5	411901.7.peg.2689.site.7
-A-	---	A	30	G	5	411901.7.peg.2689.site.8
-A-	---	A	33	G	2	411901.7.peg.2689.site.9
-A-	---	A	31	G	0	411901.7.peg.2689.site.10
-A-	---	A	33	G	2	411901.7.peg.2684.site.1
-A-	---	A	23	G	12	411901.7.peg.2684.site.2
-A-	---	A	3	G	32	411901.7.peg.2684.site.3
-A-	---	A	33	G	2	411901.7.peg.2684.site.4
-A-	---	A	35	G	0	411901.7.peg.2685.site.1
-A-	---	A	26	G	9	411901.7.peg.2685.site.2
-A-	---	A	33	G	2	411901.7.peg.2685.site.3
-A-	---	A	24	G	11	411901.7.peg.2685.site.4
-A-	---	A	3	G	32	411901.7.peg.2685.site.5
-A-	---	A	31	G	4	411901.7.peg.2685.site.6
-A-	---	A	34	G	1	411901.7.peg.2685.site.7
-A-	---	A	29	G	6	411901.7.peg.2685.site.8
-A-	---	A	34	G	1	411901.7.peg.2685.site.9
-A-	---	A	31	G	4	411901.7.peg.2686.site.1
-A-	---	A	33	G	2	411901.7.peg.2686.site.2
-A-	---	A	26	G	9	411901.7.peg.2686.site.3
-A-	---	A	8	G	27	411901.7.peg.2686.site.4
-A-	---	A	35	G	0	411901.7.peg.2686.site.5
-A-	---	A	34	G	1	411901.7.peg.2686.site.6
-A-	---	A	25	G	10	411901.7.peg.2687.site.1
-A-	---	A	34	G	1	411901.7.peg.2687.site.2
-A-	---	A	34	G	1	411901.7.peg.2687.site.3
-A-	---	A	33	G	2	411901.7.peg.2687.site.4
-A-	---	A	34	G	1	411901.7.peg.2687.site.5
-A-	---	A	18	G	17	411901.7.peg.2687.site.6
-A-	---	A	33	G	2	411901.7.peg.2680.site.1
-A-	---	A	24	G	11	411901.7.peg.2680.site.2
-A-	---	A	28	G	7	411901.7.peg.2680.site.3
-A-	---	A	34	G	1	411901.7.peg.2680.site.4
-A-	---	A	34	G	1	411901.7.peg.2680.site.5
-A-	---	A	28	G	7	411901.7.peg.2680.site.6
-A-	---	A	30	G	4	411901.7.peg.2680.site.7
-A-	---	A	34	G	1	411901.7.peg.2680.site.8
-A-	---	A	28	G	7	411901.7.peg.2680.site.9
-A-	---	A	6	G	29	411901.7.peg.2680.site.10
-A-	---	A	26	G	2	411901.7.peg.2318.site.1
-A-	---	A	26	G	8	411901.7.peg.2318.site.2
-A-	---	A	34	G	0	411901.7.peg.2318.site.3
-A-	---	A	26	G	8	411901.7.peg.2318.site.4
-A-	---	A	26	G	7	411901.7.peg.2318.site.5
-A-	---	A	32	G	0	411901.7.peg.2318.site.6
-A-	---	A	26	G	7	411901.7.peg.2318.site.7
-A-	---	A	26	G	8	411901.7.peg.2318.site.8
-A-	---	A	27	G	7	411901.7.peg.2318.site.9
-A-	---	A	27	G	6	411901.7.peg.2318.site.10
-A-	---	A	18	G	8	411901.7.peg.2318.site.11
-A-	---	A	20	G	7	411901.7.peg.2318.site.12
-A-	---	A	25	G	8	411901.7.peg.2318.site.13
-A-	---	A	12	G	11	411901.7.peg.2318.site.14
-A-	---	A	21	G	2	411901.7.peg.2318.site.15
-A-	---	A	34	G	1	411901.7.peg.2682.site.1
-A-	---	A	28	G	7	411901.7.peg.2682.site.2
-A-	---	A	28	G	7	411901.7.peg.2682.site.3
-A-	---	A	32	G	3	411901.7.peg.2682.site.4
-A-	---	A	10	G	25	411901.7.peg.2682.site.5
-A-	---	A	34	G	1	411901.7.peg.2683.site.1
-A-	---	A	32	G	3	411901.7.peg.2683.site.2
-A-	---	A	31	G	4	411901.7.peg.2683.site.3
-A-	---	A	34	G	1	411901.7.peg.2683.site.4
-A-	---	A	34	G	1	411901.7.peg.2683.site.5
-A-	---	A	32	G	3	411901.7.peg.2683.site.6
-A-	---	A	34	G	1	411901.7.peg.2683.site.7
-A-	---	A	31	G	1	411901.7.peg.1797.site.1
-A-	---	A	32	G	1	411901.7.peg.1797.site.2
-A-	---	A	32	G	1	411901.7.peg.1797.site.3
-A-	---	A	32	G	1	411901.7.peg.1797.site.4
-A-	---	A	32	G	1	411901.7.peg.1797.site.5
-A-	---	A	32	G	1	411901.7.peg.1797.site.6
-A-	---	A	31	G	1	411901.7.peg.1795.site.1
-A-	---	A	32	G	1	411901.7.peg.1795.site.2
-A-	---	A	32	G	1	411901.7.peg.1795.site.3
-A-	---	A	32	G	1	411901.7.peg.1795.site.4
-A-	---	A	26	G	7	411901.7.peg.1794.site.1
-A-	---	A	32	G	1	411901.7.peg.1794.site.2
-A-	---	A	32	G	1	411901.7.peg.1794.site.3
-A-	---	A	30	G	1	411901.7.peg.1793.site.1
-A-	---	A	31	G	1	411901.7.peg.1793.site.2
-A-	---	A	31	G	2	411901.7.peg.1793.site.3
-A-	---	A	31	G	2	411901.7.peg.1793.site.4
-A-	---	A	30	G	2	411901.7.peg.1793.site.5
-A-	---	A	30	G	2	411901.7.peg.1793.site.6
-A-	---	A	30	G	2	411901.7.peg.1793.site.7
-A-	---	A	31	G	1	411901.7.peg.1793.site.8
-A-	---	A	31	G	1	411901.7.peg.1793.site.9
-A-	---	A	29	G	3	411901.7.peg.1793.site.10
-A-	---	A	30	G	2	411901.7.peg.1793.site.11
-A-	---	A	31	G	1	411901.7.peg.1793.site.12
-A-	---	A	31	G	1	411901.7.peg.1793.site.13
-A-	---	A	31	G	1	411901.7.peg.1793.site.14
-A-	---	A	19	G	13	411901.7.peg.1793.site.15
-A-	---	A	31	G	1	411901.7.peg.1793.site.16
-A-	---	A	20	G	12	411901.7.peg.1793.site.17
-A-	---	A	31	G	1	411901.7.peg.1793.site.18
-A-	---	A	31	G	1	411901.7.peg.1793.site.19
-A-	---	A	31	G	1	411901.7.peg.1793.site.20
-A-	---	A	31	G	1	411901.7.peg.1793.site.21
-A-	---	A	20	G	12	411901.7.peg.1793.site.22
