Bacl	Dsim	Allele1	BAC	Allele2	BAC	SNPid
-A-	---	A	0	G	1	751585.3.peg.2156.site.1
-A-	---	A	0	G	1	751585.3.peg.2156.site.2
-A-	---	A	0	G	1	751585.3.peg.2156.site.3
-A-	---	A	0	G	1	751585.3.peg.2403.site.1
-A-	---	A	0	G	1	751585.3.peg.2403.site.2
-A-	---	A	0	G	1	751585.3.peg.2403.site.3
-A-	---	A	0	G	1	751585.3.peg.2404.site.1
-A-	---	A	0	G	1	751585.3.peg.2404.site.2
-A-	---	A	0	G	1	751585.3.peg.1904.site.1
-A-	---	A	0	G	1	751585.3.peg.1904.site.2
-A-	---	A	0	G	1	751585.3.peg.1390.site.1
-A-	---	A	0	G	1	751585.3.peg.1390.site.2
-A-	---	A	0	G	1	751585.3.peg.1390.site.3
-A-	---	A	0	G	1	751585.3.peg.1390.site.4
-A-	---	A	0	G	1	751585.3.peg.1390.site.5
-A-	---	A	0	G	1	751585.3.peg.1390.site.6
-A-	---	A	0	G	1	751585.3.peg.1390.site.7
-A-	---	A	0	G	1	751585.3.peg.1390.site.8
-A-	---	A	0	G	1	751585.3.peg.1390.site.9
-A-	---	A	0	G	1	751585.3.peg.1390.site.10
-A-	---	A	0	G	1	751585.3.peg.1390.site.11
-A-	---	A	0	G	1	751585.3.peg.1390.site.12
-A-	---	A	0	G	1	751585.3.peg.1390.site.13
-A-	---	A	0	G	1	751585.3.peg.1390.site.14
-A-	---	A	0	G	1	751585.3.peg.1056.site.1
-A-	---	A	0	G	1	751585.3.peg.1054.site.1
-A-	---	A	0	G	1	751585.3.peg.1053.site.1
-A-	---	A	0	G	1	751585.3.peg.1052.site.1
-A-	---	A	0	G	1	751585.3.peg.1052.site.2
-A-	---	A	1	G	0	751585.3.peg.2483.site.1
-A-	---	A	1	G	0	751585.3.peg.2483.site.2
-A-	---	A	0	G	1	751585.3.peg.1839.site.1
-A-	---	A	0	G	1	751585.3.peg.1839.site.2
-A-	---	A	0	G	1	751585.3.peg.2407.site.1
-A-	---	A	0	G	1	751585.3.peg.1837.site.1
-A-	---	A	0	G	1	751585.3.peg.2406.site.1
-A-	---	A	0	G	1	751585.3.peg.2406.site.2
-A-	---	A	0	G	1	751585.3.peg.1831.site.1
-A-	---	A	0	G	1	751585.3.peg.1830.site.1
-A-	---	A	0	G	1	751585.3.peg.1830.site.2
-A-	---	A	0	G	1	751585.3.peg.1830.site.3
-A-	---	A	0	G	1	751585.3.peg.1830.site.4
-A-	---	A	0	G	1	751585.3.peg.1830.site.5
-A-	---	A	0	G	1	751585.3.peg.1830.site.6
-A-	---	A	0	G	1	751585.3.peg.1833.site.1
-A-	---	A	0	G	1	751585.3.peg.1833.site.2
-A-	---	A	0	G	1	751585.3.peg.1833.site.3
-A-	---	A	0	G	1	751585.3.peg.1833.site.4
-A-	---	A	0	G	1	751585.3.peg.1833.site.5
-A-	---	A	0	G	1	751585.3.peg.1832.site.1
-A-	---	A	0	G	1	751585.3.peg.1832.site.2
-A-	---	A	0	G	1	751585.3.peg.1832.site.3
-A-	---	A	0	G	1	751585.3.peg.336.site.1
-A-	---	A	0	G	1	751585.3.peg.337.site.1
-A-	---	A	0	G	1	751585.3.peg.337.site.2
-A-	---	A	0	G	1	751585.3.peg.337.site.3
-A-	---	A	0	G	1	751585.3.peg.337.site.4
-A-	---	A	0	G	1	751585.3.peg.337.site.5
-A-	---	A	0	G	1	751585.3.peg.337.site.6
-A-	---	A	0	G	1	751585.3.peg.330.site.1
-A-	---	A	0	G	1	751585.3.peg.333.site.1
-A-	---	A	0	G	1	751585.3.peg.333.site.2
-A-	---	A	0	G	1	751585.3.peg.333.site.3
-A-	---	A	0	G	1	751585.3.peg.333.site.4
-A-	---	A	0	G	1	751585.3.peg.333.site.5
-A-	---	A	0	G	1	751585.3.peg.333.site.6
-A-	---	A	0	G	1	751585.3.peg.333.site.7
-A-	---	A	0	G	1	751585.3.peg.333.site.8
-A-	---	A	0	G	1	751585.3.peg.333.site.9
-A-	---	A	0	G	1	751585.3.peg.333.site.10
-A-	---	A	0	G	1	751585.3.peg.333.site.11
-A-	---	A	0	G	1	751585.3.peg.333.site.12
-A-	---	A	0	G	1	751585.3.peg.333.site.13
-A-	---	A	0	G	1	751585.3.peg.333.site.14
-A-	---	A	0	G	1	751585.3.peg.333.site.15
