Bacl	Dsim	Allele1	BAC	Allele2	BAC	SNPid
-A-	---	A	26	G	3	537012.5.peg.2236.site.1
-A-	---	A	28	G	0	537012.5.peg.2236.site.2
-A-	---	A	23	G	12	537012.5.peg.2236.site.3
-A-	---	A	35	G	0	537012.5.peg.2236.site.4
-A-	---	A	15	G	20	537012.5.peg.2236.site.5
-A-	---	A	32	G	3	537012.5.peg.2236.site.6
-A-	---	A	33	G	1	537012.5.peg.2236.site.7
-A-	---	A	25	G	10	537012.5.peg.2236.site.8
-A-	---	A	30	G	1	537012.5.peg.2236.site.9
-A-	---	A	30	G	1	537012.5.peg.2236.site.10
-A-	---	A	34	G	1	537012.5.peg.2231.site.1
-A-	---	A	34	G	1	537012.5.peg.2231.site.2
-A-	---	A	22	G	13	537012.5.peg.2231.site.3
-A-	---	A	34	G	1	537012.5.peg.2231.site.4
-A-	---	A	28	G	7	537012.5.peg.2231.site.5
-A-	---	A	35	G	0	537012.5.peg.2231.site.6
-A-	---	A	35	G	0	537012.5.peg.2231.site.7
-A-	---	A	34	G	0	537012.5.peg.3967.site.1
-A-	---	A	28	G	7	537012.5.peg.3967.site.2
-A-	---	A	33	G	2	537012.5.peg.3967.site.3
-A-	---	A	2	G	33	537012.5.peg.3967.site.4
-A-	---	A	34	G	1	537012.5.peg.3967.site.5
-A-	---	A	34	G	1	537012.5.peg.3967.site.6
-A-	---	A	34	G	1	537012.5.peg.3967.site.7
-A-	---	A	20	G	15	537012.5.peg.3967.site.8
-A-	---	A	29	G	6	537012.5.peg.3967.site.9
-A-	---	A	33	G	1	537012.5.peg.3967.site.10
-A-	---	A	34	G	1	537012.5.peg.3967.site.11
-A-	---	A	35	G	0	537012.5.peg.3967.site.12
-A-	---	A	6	G	29	537012.5.peg.3967.site.13
-A-	---	A	29	G	6	537012.5.peg.3967.site.14
-A-	---	A	33	G	2	537012.5.peg.3967.site.15
-A-	---	A	22	G	7	537012.5.peg.2233.site.1
-A-	---	A	34	G	0	537012.5.peg.2233.site.2
-A-	---	A	30	G	1	537012.5.peg.2233.site.3
-A-	---	A	22	G	7	537012.5.peg.2233.site.4
-A-	---	A	35	G	0	537012.5.peg.2233.site.5
-A-	---	A	35	G	0	537012.5.peg.2720.site.1
-A-	---	A	34	G	1	537012.5.peg.2720.site.2
-A-	---	A	34	G	0	537012.5.peg.4235.site.1
-A-	---	A	33	G	1	537012.5.peg.4235.site.2
-A-	---	A	29	G	6	537012.5.peg.4235.site.3
-A-	---	A	20	G	15	537012.5.peg.4235.site.4
-A-	---	A	2	G	33	537012.5.peg.4235.site.5
-A-	---	A	34	G	1	537012.5.peg.4235.site.6
-A-	---	A	33	G	2	537012.5.peg.4235.site.7
-A-	---	A	34	G	1	537012.5.peg.4235.site.8
-A-	---	A	34	G	1	537012.5.peg.4235.site.9
-A-	---	A	2	G	33	537012.5.peg.4235.site.10
-A-	---	A	33	G	2	537012.5.peg.4235.site.11
-A-	---	A	34	G	1	537012.5.peg.4235.site.12
-A-	---	A	34	G	1	537012.5.peg.4233.site.1
-A-	---	A	32	G	3	537012.5.peg.4233.site.2
-A-	---	A	34	G	1	537012.5.peg.4233.site.3
-A-	---	A	33	G	2	537012.5.peg.4233.site.4
-A-	---	A	34	G	1	537012.5.peg.4233.site.5
-A-	---	A	34	G	1	537012.5.peg.4233.site.6
-A-	---	A	12	G	23	537012.5.peg.4233.site.7
-A-	---	A	32	G	3	537012.5.peg.4233.site.8
-A-	---	A	32	G	3	537012.5.peg.4233.site.9
