Bacl	Dsim	Allele1	BAC	Allele2	BAC	SNPid
-A-	---	A	3	G	38	445970.5.peg.1297.site.1
-A-	---	A	41	G	0	445970.5.peg.1297.site.2
-A-	---	A	1	G	40	445970.5.peg.1297.site.3
-A-	---	A	11	G	29	445970.5.peg.1297.site.4
-A-	---	A	40	G	1	445970.5.peg.1297.site.5
-A-	---	A	40	G	1	445970.5.peg.1296.site.1
-A-	---	A	40	G	1	445970.5.peg.1296.site.2
-A-	---	A	40	G	1	445970.5.peg.1296.site.3
-A-	---	A	40	G	1	445970.5.peg.1295.site.1
-A-	---	A	40	G	1	445970.5.peg.1295.site.2
-A-	---	A	2	G	39	445970.5.peg.1294.site.1
-A-	---	A	40	G	1	445970.5.peg.1294.site.2
-A-	---	A	40	G	1	445970.5.peg.1294.site.3
-A-	---	A	1	G	40	445970.5.peg.1294.site.4
-A-	---	A	41	G	0	445970.5.peg.1293.site.1
-A-	---	A	40	G	1	445970.5.peg.1293.site.2
-A-	---	A	41	G	0	445970.5.peg.1292.site.1
-A-	---	A	32	G	9	445970.5.peg.1292.site.2
-A-	---	A	3	G	38	445970.5.peg.1292.site.3
-A-	---	A	35	G	6	445970.5.peg.1292.site.4
-A-	---	A	37	G	4	445970.5.peg.1290.site.1
-A-	---	A	37	G	4	445970.5.peg.1290.site.2
-A-	---	A	0	G	41	445970.5.peg.1290.site.3
-A-	---	A	0	G	41	445970.5.peg.1290.site.4
-A-	---	A	8	G	32	445970.5.peg.1290.site.5
-A-	---	A	36	G	5	445970.5.peg.1290.site.6
-A-	---	A	40	G	1	445970.5.peg.1290.site.7
-A-	---	A	37	G	2	445970.5.peg.1299.site.1
-A-	---	A	38	G	2	445970.5.peg.1299.site.2
-A-	---	A	40	G	1	445970.5.peg.1299.site.3
-A-	---	A	39	G	2	445970.5.peg.1299.site.4
-A-	---	A	0	G	40	445970.5.peg.276.site.1
-A-	---	A	8	G	32	445970.5.peg.276.site.2
-A-	---	A	38	G	3	445970.5.peg.276.site.3
-A-	---	A	33	G	8	445970.5.peg.276.site.4
-A-	---	A	40	G	1	445970.5.peg.276.site.5
-A-	---	A	39	G	2	445970.5.peg.1989.site.1
