Bacl	Dsim	Allele1	BAC	Allele2	BAC	SNPid
-A-	---	A	43	G	1	411477.4.peg.12.site.1
-A-	---	A	43	G	28	411477.4.peg.12.site.2
-A-	---	A	43	G	30	411477.4.peg.12.site.3
-A-	---	A	42	G	1	411477.4.peg.12.site.4
-A-	---	A	42	G	2	411477.4.peg.12.site.5
-A-	---	A	41	G	1	411477.4.peg.12.site.6
-A-	---	A	42	G	1	411477.4.peg.12.site.7
-A-	---	A	42	G	1	411477.4.peg.12.site.8
-A-	---	A	43	G	3	411477.4.peg.12.site.9
-A-	---	A	43	G	2	411477.4.peg.12.site.10
-A-	---	A	43	G	2	411477.4.peg.12.site.11
-A-	---	A	43	G	2	411477.4.peg.12.site.12
-A-	---	A	43	G	2	411477.4.peg.12.site.13
-A-	---	A	43	G	2	411477.4.peg.12.site.14
-A-	---	A	42	G	3	411477.4.peg.12.site.15
-A-	---	A	41	G	14	411477.4.peg.12.site.16
-A-	---	A	41	G	1	411477.4.peg.12.site.17
-A-	---	A	42	G	1	411477.4.peg.12.site.18
-A-	---	A	43	G	17	411477.4.peg.12.site.19
-A-	---	A	43	G	2	411477.4.peg.12.site.20
-A-	---	A	43	G	11	411477.4.peg.12.site.21
-A-	---	A	43	G	38	411477.4.peg.12.site.22
-A-	---	A	35	G	0	411477.4.peg.12.site.23
-A-	---	A	34	G	26	411477.4.peg.12.site.24
-A-	---	A	43	G	0	411477.4.peg.13.site.1
-A-	---	A	43	G	0	411477.4.peg.13.site.2
-A-	---	A	43	G	0	411477.4.peg.13.site.3
-A-	---	A	43	G	0	411477.4.peg.13.site.4
-A-	---	A	42	G	0	411477.4.peg.13.site.5
-A-	---	A	42	G	0	411477.4.peg.13.site.6
-A-	---	A	43	G	0	411477.4.peg.13.site.7
-A-	---	A	43	G	0	411477.4.peg.13.site.8
-A-	---	A	43	G	0	411477.4.peg.13.site.9
-A-	---	A	43	G	0	411477.4.peg.13.site.10
-A-	---	A	43	G	0	411477.4.peg.13.site.11
-A-	---	A	43	G	34	411477.4.peg.13.site.12
-A-	---	A	39	G	26	411477.4.peg.13.site.13
-A-	---	A	43	G	0	411477.4.peg.13.site.14
-A-	---	A	42	G	4	411477.4.peg.13.site.15
-A-	---	A	41	G	0	411477.4.peg.13.site.16
-A-	---	A	43	G	31	411477.4.peg.13.site.17
-A-	---	A	43	G	3	411477.4.peg.13.site.18
-A-	---	A	43	G	2	411477.4.peg.13.site.19
-A-	---	A	39	G	3	411477.4.peg.13.site.20
-A-	---	A	43	G	33	411477.4.peg.13.site.21
-A-	---	A	43	G	4	411477.4.peg.13.site.22
-A-	---	A	43	G	37	411477.4.peg.13.site.23
-A-	---	A	43	G	37	411477.4.peg.13.site.24
-A-	---	A	43	G	2	411477.4.peg.13.site.25
-A-	---	A	43	G	1	411477.4.peg.13.site.26
-A-	---	A	43	G	37	411477.4.peg.13.site.27
-A-	---	A	43	G	3	411477.4.peg.13.site.28
-A-	---	A	43	G	1	411477.4.peg.13.site.29
-A-	---	A	43	G	1	411477.4.peg.13.site.30
-A-	---	A	43	G	7	411477.4.peg.13.site.31
-A-	---	A	43	G	1	411477.4.peg.13.site.32
-A-	---	A	43	G	0	411477.4.peg.13.site.33
-A-	---	A	43	G	20	411477.4.peg.13.site.34
-A-	---	A	43	G	20	411477.4.peg.13.site.35
-A-	---	A	43	G	4	411477.4.peg.13.site.36
-A-	---	A	43	G	15	411477.4.peg.13.site.37
-A-	---	A	43	G	19	411477.4.peg.13.site.38
-A-	---	A	43	G	1	411477.4.peg.13.site.39
-A-	---	A	43	G	13	411477.4.peg.13.site.40
-A-	---	A	43	G	1	411477.4.peg.13.site.41
-A-	---	A	43	G	28	411477.4.peg.13.site.42
-A-	---	A	43	G	0	411477.4.peg.13.site.43
-A-	---	A	43	G	34	411477.4.peg.13.site.44
-A-	---	A	43	G	0	411477.4.peg.13.site.45
-A-	---	A	43	G	34	411477.4.peg.13.site.46
-A-	---	A	43	G	5	411477.4.peg.13.site.47
-A-	---	A	43	G	14	411477.4.peg.13.site.48
-A-	---	A	43	G	1	411477.4.peg.13.site.49
-A-	---	A	41	G	11	411477.4.peg.13.site.50
-A-	---	A	43	G	5	411477.4.peg.13.site.51
-A-	---	A	41	G	0	411477.4.peg.13.site.52
-A-	---	A	42	G	4	411477.4.peg.13.site.53
-A-	---	A	41	G	0	411477.4.peg.13.site.54
-A-	---	A	41	G	0	411477.4.peg.13.site.55
-A-	---	A	34	G	6	411477.4.peg.13.site.56
-A-	---	A	43	G	1	411477.4.peg.10.site.1
-A-	---	A	43	G	3	411477.4.peg.10.site.2
-A-	---	A	43	G	1	411477.4.peg.10.site.3
-A-	---	A	43	G	1	411477.4.peg.10.site.4
-A-	---	A	43	G	14	411477.4.peg.10.site.5
-A-	---	A	43	G	1	411477.4.peg.10.site.6
-A-	---	A	43	G	1	411477.4.peg.10.site.7
-A-	---	A	43	G	2	411477.4.peg.10.site.8
-A-	---	A	43	G	2	411477.4.peg.10.site.9
-A-	---	A	43	G	15	411477.4.peg.10.site.10
-A-	---	A	43	G	1	411477.4.peg.10.site.11
-A-	---	A	43	G	39	411477.4.peg.10.site.12
-A-	---	A	43	G	3	411477.4.peg.10.site.13
-A-	---	A	43	G	2	411477.4.peg.11.site.1
-A-	---	A	43	G	13	411477.4.peg.11.site.2
