Bacl	Dsim	Allele1	BAC	Allele2	BAC	SNPid
-A-	---	A	217	G	0	411479.10.peg.4007.site.1
-A-	---	A	210	G	2	411479.10.peg.4007.site.2
-A-	---	A	181	G	34	411479.10.peg.4007.site.3
-A-	---	A	203	G	11	411479.10.peg.4007.site.4
-A-	---	A	220	G	3	411479.10.peg.4007.site.5
-A-	---	A	223	G	0	411479.10.peg.4007.site.6
-A-	---	A	211	G	15	411479.10.peg.4007.site.7
-A-	---	A	228	G	1	411479.10.peg.4007.site.8
-A-	---	A	228	G	2	411479.10.peg.4007.site.9
-A-	---	A	223	G	10	411479.10.peg.4007.site.10
-A-	---	A	234	G	0	411479.10.peg.4007.site.11
-A-	---	A	227	G	9	411479.10.peg.4007.site.12
-A-	---	A	92	G	25	411479.10.peg.4004.site.1
-A-	---	A	78	G	12	411479.10.peg.4004.site.2
-A-	---	A	25	G	41	411479.10.peg.4004.site.3
-A-	---	A	61	G	1	411479.10.peg.4004.site.4
-A-	---	A	92	G	6	411479.10.peg.4004.site.5
-A-	---	A	203	G	0	411479.10.peg.4004.site.6
-A-	---	A	152	G	2	411479.10.peg.90.site.1
-A-	---	A	132	G	5	411479.10.peg.4028.site.1
-A-	---	A	128	G	17	411479.10.peg.4028.site.2
-A-	---	A	170	G	4	411479.10.peg.4028.site.3
-A-	---	A	231	G	0	411479.10.peg.4028.site.4
-A-	---	A	238	G	0	411479.10.peg.4028.site.5
-A-	---	A	158	G	81	411479.10.peg.4028.site.6
-A-	---	A	230	G	9	411479.10.peg.4028.site.7
-A-	---	A	167	G	71	411479.10.peg.4028.site.8
-A-	---	A	231	G	1	411479.10.peg.4028.site.9
-A-	---	A	169	G	63	411479.10.peg.4028.site.10
-A-	---	A	229	G	3	411479.10.peg.4028.site.11
-A-	---	A	44	G	4	411479.10.peg.4008.site.1
-A-	---	A	188	G	0	411479.10.peg.4008.site.2
-A-	---	A	231	G	2	411479.10.peg.1128.site.1
-A-	---	A	133	G	92	411479.10.peg.1128.site.2
-A-	---	A	184	G	42	411479.10.peg.1128.site.3
-A-	---	A	225	G	1	411479.10.peg.1128.site.4
-A-	---	A	82	G	144	411479.10.peg.1128.site.5
-A-	---	A	140	G	9	411479.10.peg.1128.site.6
-A-	---	A	138	G	0	411479.10.peg.1128.site.7
-A-	---	A	166	G	9	411479.10.peg.1128.site.8
-A-	---	A	184	G	0	411479.10.peg.1128.site.9
-A-	---	A	190	G	1	411479.10.peg.1128.site.10
-A-	---	A	188	G	12	411479.10.peg.1128.site.11
-A-	---	A	201	G	1	411479.10.peg.1128.site.12
-A-	---	A	204	G	0	411479.10.peg.1128.site.13
-A-	---	A	213	G	18	411479.10.peg.1126.site.1
-A-	---	A	203	G	28	411479.10.peg.1126.site.2
-A-	---	A	230	G	1	411479.10.peg.1126.site.3
-A-	---	A	224	G	7	411479.10.peg.1126.site.4
-A-	---	A	230	G	1	411479.10.peg.1126.site.5
-A-	---	A	228	G	2	411479.10.peg.1126.site.6
-A-	---	A	124	G	3	411479.10.peg.1126.site.7
-A-	---	A	74	G	45	411479.10.peg.1126.site.8
-A-	---	A	63	G	2	411479.10.peg.1126.site.9
-A-	---	A	63	G	2	411479.10.peg.1126.site.10
-A-	---	A	40	G	25	411479.10.peg.1126.site.11
-A-	---	A	28	G	4	411479.10.peg.1126.site.12
-A-	---	A	25	G	3	411479.10.peg.1126.site.13
-A-	---	A	32	G	17	411479.10.peg.1126.site.14
-A-	---	A	131	G	9	411479.10.peg.1126.site.15
-A-	---	A	34	G	154	411479.10.peg.1126.site.16
-A-	---	A	186	G	30	411479.10.peg.1126.site.17
-A-	---	A	185	G	1	411479.10.peg.1126.site.18
-A-	---	A	144	G	41	411479.10.peg.1126.site.19
-A-	---	A	188	G	0	411479.10.peg.1126.site.20
-A-	---	A	203	G	3	411479.10.peg.1126.site.21
-A-	---	A	224	G	0	411479.10.peg.1126.site.22
-A-	---	A	223	G	16	411479.10.peg.1120.site.1
-A-	---	A	204	G	35	411479.10.peg.1120.site.2
-A-	---	A	237	G	2	411479.10.peg.1120.site.3
-A-	---	A	232	G	7	411479.10.peg.1120.site.4
-A-	---	A	237	G	2	411479.10.peg.1120.site.5
-A-	---	A	199	G	37	411479.10.peg.1120.site.6
-A-	---	A	209	G	26	411479.10.peg.1120.site.7
-A-	---	A	225	G	0	411479.10.peg.1120.site.8
-A-	---	A	76	G	153	411479.10.peg.1120.site.9
-A-	---	A	234	G	1	411479.10.peg.1120.site.10
-A-	---	A	236	G	2	411479.10.peg.1120.site.11
-A-	---	A	237	G	2	411479.10.peg.1120.site.12
-A-	---	A	238	G	1	411479.10.peg.1120.site.13
-A-	---	A	238	G	1	411479.10.peg.1120.site.14
-A-	---	A	96	G	143	411479.10.peg.1120.site.15
-A-	---	A	236	G	2	411479.10.peg.1120.site.16
-A-	---	A	123	G	114	411479.10.peg.1120.site.17
-A-	---	A	227	G	12	411479.10.peg.1120.site.18
-A-	---	A	238	G	1	411479.10.peg.1120.site.19
-A-	---	A	236	G	3	411479.10.peg.1120.site.20
-A-	---	A	229	G	10	411479.10.peg.1120.site.21
-A-	---	A	230	G	9	411479.10.peg.1120.site.22
-A-	---	A	237	G	2	411479.10.peg.1120.site.23
-A-	---	A	66	G	173	411479.10.peg.1120.site.24
-A-	---	A	202	G	36	411479.10.peg.1120.site.25
-A-	---	A	237	G	1	411479.10.peg.1120.site.26
-A-	---	A	181	G	53	411479.10.peg.1120.site.27
-A-	---	A	181	G	51	411479.10.peg.1120.site.28
-A-	---	A	213	G	5	411479.10.peg.1120.site.29
-A-	---	A	153	G	49	411479.10.peg.1120.site.30
-A-	---	A	207	G	3	411479.10.peg.1120.site.31
-A-	---	A	204	G	31	411479.10.peg.1120.site.32
-A-	---	A	238	G	1	411479.10.peg.1120.site.33
-A-	---	A	228	G	11	411479.10.peg.1120.site.34
-A-	---	A	237	G	1	411479.10.peg.1120.site.35
-A-	---	A	197	G	41	411479.10.peg.1120.site.36
-A-	---	A	238	G	1	411479.10.peg.1120.site.37
-A-	---	A	226	G	12	411479.10.peg.1120.site.38
