Bacl	Dsim	Allele1	BAC	Allele2	BAC	SNPid
-A-	---	A	160	G	47	435590.9.peg.1812.site.1
-A-	---	A	204	G	2	435590.9.peg.1812.site.2
-A-	---	A	160	G	42	435590.9.peg.1812.site.3
-A-	---	A	192	G	1	435590.9.peg.1812.site.4
-A-	---	A	160	G	32	435590.9.peg.1812.site.5
-A-	---	A	160	G	4	435590.9.peg.1812.site.6
-A-	---	A	165	G	0	435590.9.peg.1812.site.7
-A-	---	A	160	G	22	435590.9.peg.1812.site.8
-A-	---	A	209	G	0	435590.9.peg.1812.site.9
-A-	---	A	208	G	1	435590.9.peg.1812.site.10
-A-	---	A	202	G	7	435590.9.peg.1812.site.11
-A-	---	A	206	G	3	435590.9.peg.1812.site.12
-A-	---	A	208	G	1	435590.9.peg.1812.site.13
-A-	---	A	160	G	49	435590.9.peg.1812.site.14
-A-	---	A	160	G	49	435590.9.peg.1812.site.15
-A-	---	A	208	G	1	435590.9.peg.1812.site.16
-A-	---	A	160	G	49	435590.9.peg.1812.site.17
-A-	---	A	160	G	39	435590.9.peg.1812.site.18
-A-	---	A	160	G	49	435590.9.peg.1812.site.19
-A-	---	A	160	G	49	435590.9.peg.1812.site.20
-A-	---	A	159	G	49	435590.9.peg.1812.site.21
-A-	---	A	206	G	4	435590.9.peg.88.site.1
-A-	---	A	190	G	19	435590.9.peg.88.site.2
-A-	---	A	209	G	1	435590.9.peg.88.site.3
-A-	---	A	210	G	0	435590.9.peg.88.site.4
-A-	---	A	210	G	0	435590.9.peg.88.site.5
-A-	---	A	209	G	1	435590.9.peg.88.site.6
-A-	---	A	135	G	75	435590.9.peg.88.site.7
-A-	---	A	209	G	0	435590.9.peg.88.site.8
-A-	---	A	210	G	0	435590.9.peg.88.site.9
-A-	---	A	197	G	13	435590.9.peg.88.site.10
-A-	---	A	194	G	15	435590.9.peg.88.site.11
-A-	---	A	210	G	0	435590.9.peg.89.site.1
-A-	---	A	161	G	49	435590.9.peg.89.site.2
-A-	---	A	209	G	1	435590.9.peg.89.site.3
-A-	---	A	210	G	0	435590.9.peg.89.site.4
-A-	---	A	47	G	163	435590.9.peg.89.site.5
-A-	---	A	209	G	1	435590.9.peg.89.site.6
-A-	---	A	209	G	0	435590.9.peg.89.site.7
-A-	---	A	205	G	5	435590.9.peg.89.site.8
-A-	---	A	210	G	0	435590.9.peg.89.site.9
-A-	---	A	207	G	3	435590.9.peg.89.site.10
-A-	---	A	161	G	49	435590.9.peg.89.site.11
-A-	---	A	210	G	0	435590.9.peg.89.site.12
-A-	---	A	161	G	49	435590.9.peg.89.site.13
-A-	---	A	204	G	6	435590.9.peg.89.site.14
-A-	---	A	143	G	66	435590.9.peg.89.site.15
-A-	---	A	161	G	49	435590.9.peg.89.site.16
-A-	---	A	195	G	14	435590.9.peg.89.site.17
-A-	---	A	209	G	1	435590.9.peg.89.site.18
-A-	---	A	161	G	49	435590.9.peg.89.site.19
-A-	---	A	210	G	0	435590.9.peg.89.site.20
-A-	---	A	209	G	1	435590.9.peg.89.site.21
-A-	---	A	161	G	49	435590.9.peg.89.site.22
-A-	---	A	209	G	1	435590.9.peg.89.site.23
-A-	---	A	204	G	6	435590.9.peg.89.site.24
-A-	---	A	161	G	43	435590.9.peg.89.site.25
-A-	---	A	15	G	195	435590.9.peg.89.site.26
-A-	---	A	161	G	49	435590.9.peg.89.site.27
-A-	---	A	210	G	0	435590.9.peg.89.site.28
-A-	---	A	161	G	49	435590.9.peg.89.site.29
-A-	---	A	161	G	49	435590.9.peg.89.site.30
-A-	---	A	206	G	2	435590.9.peg.89.site.31
-A-	---	A	200	G	10	435590.9.peg.89.site.32
-A-	---	A	161	G	49	435590.9.peg.89.site.33
-A-	---	A	210	G	0	435590.9.peg.89.site.34
-A-	---	A	161	G	49	435590.9.peg.89.site.35
-A-	---	A	181	G	29	435590.9.peg.89.site.36
-A-	---	A	15	G	195	435590.9.peg.89.site.37
-A-	---	A	209	G	1	435590.9.peg.89.site.38
-A-	---	A	208	G	2	435590.9.peg.89.site.39
-A-	---	A	210	G	0	435590.9.peg.89.site.40
-A-	---	A	209	G	0	435590.9.peg.1814.site.1
-A-	---	A	207	G	2	435590.9.peg.1814.site.2
-A-	---	A	202	G	7	435590.9.peg.1814.site.3
-A-	---	A	82	G	127	435590.9.peg.1814.site.4
-A-	---	A	160	G	7	435590.9.peg.1814.site.5
-A-	---	A	205	G	4	435590.9.peg.1814.site.6
-A-	---	A	209	G	0	435590.9.peg.1814.site.7
-A-	---	A	209	G	0	435590.9.peg.1814.site.8
-A-	---	A	209	G	0	435590.9.peg.1814.site.9
-A-	---	A	209	G	0	435590.9.peg.1814.site.10
-A-	---	A	209	G	0	435590.9.peg.1814.site.11
-A-	---	A	208	G	0	435590.9.peg.1814.site.12
-A-	---	A	210	G	0	435590.9.peg.1814.site.13
-A-	---	A	210	G	0	435590.9.peg.1814.site.14
-A-	---	A	209	G	1	435590.9.peg.1814.site.15
-A-	---	A	210	G	0	435590.9.peg.1814.site.16
-A-	---	A	161	G	49	435590.9.peg.1814.site.17
-A-	---	A	208	G	2	435590.9.peg.1814.site.18
-A-	---	A	209	G	1	435590.9.peg.1814.site.19
-A-	---	A	161	G	49	435590.9.peg.1814.site.20
-A-	---	A	209	G	1	435590.9.peg.1814.site.21
-A-	---	A	159	G	51	435590.9.peg.1814.site.22
-A-	---	A	206	G	4	435590.9.peg.1814.site.23
-A-	---	A	161	G	49	435590.9.peg.1814.site.24
-A-	---	A	161	G	48	435590.9.peg.1814.site.25
-A-	---	A	161	G	49	435590.9.peg.84.site.1
-A-	---	A	210	G	0	435590.9.peg.84.site.2
