Bacl	Dsim	Allele1	BAC	Allele2	BAC	SNPid
-A-	---	A	46	G	0	556258.5.peg.4576.site.1
-A-	---	A	39	G	0	556258.5.peg.4576.site.2
-A-	---	A	35	G	3	556258.5.peg.4576.site.3
-A-	---	A	12	G	31	556258.5.peg.4576.site.4
-A-	---	A	45	G	0	556258.5.peg.4576.site.5
-A-	---	A	38	G	5	556258.5.peg.4576.site.6
-A-	---	A	15	G	0	556258.5.peg.4255.site.1
-A-	---	A	15	G	0	556258.5.peg.4255.site.2
-A-	---	A	14	G	0	556258.5.peg.4255.site.3
-A-	---	A	44	G	3	556258.5.peg.4076.site.1
-A-	---	A	47	G	0	556258.5.peg.4076.site.2
-A-	---	A	44	G	4	556258.5.peg.4076.site.3
-A-	---	A	48	G	0	556258.5.peg.4076.site.4
-A-	---	A	42	G	1	556258.5.peg.4076.site.5
-A-	---	A	21	G	0	556258.5.peg.2557.site.1
-A-	---	A	21	G	0	556258.5.peg.2557.site.2
-A-	---	A	23	G	1	556258.5.peg.2557.site.3
-A-	---	A	23	G	0	556258.5.peg.2557.site.4
-A-	---	A	22	G	0	556258.5.peg.2557.site.5
-A-	---	A	6	G	17	556258.5.peg.2557.site.6
-A-	---	A	23	G	0	556258.5.peg.2557.site.7
-A-	---	A	18	G	4	556258.5.peg.2557.site.8
-A-	---	A	1	G	22	556258.5.peg.2557.site.9
-A-	---	A	22	G	1	556258.5.peg.2557.site.10
-A-	---	A	17	G	4	556258.5.peg.2557.site.11
-A-	---	A	20	G	1	556258.5.peg.2557.site.12
-A-	---	A	20	G	1	556258.5.peg.2557.site.13
-A-	---	A	21	G	0	556258.5.peg.2556.site.1
-A-	---	A	21	G	1	556258.5.peg.2556.site.2
-A-	---	A	21	G	1	556258.5.peg.2556.site.3
-A-	---	A	11	G	12	556258.5.peg.2556.site.4
-A-	---	A	22	G	0	556258.5.peg.2556.site.5
-A-	---	A	21	G	1	556258.5.peg.2556.site.6
-A-	---	A	23	G	1	556258.5.peg.2556.site.7
-A-	---	A	6	G	17	556258.5.peg.2556.site.8
-A-	---	A	21	G	2	556258.5.peg.2556.site.9
-A-	---	A	23	G	0	556258.5.peg.2556.site.10
-A-	---	A	20	G	3	556258.5.peg.2556.site.11
-A-	---	A	17	G	6	556258.5.peg.2556.site.12
-A-	---	A	21	G	2	556258.5.peg.2556.site.13
-A-	---	A	21	G	0	556258.5.peg.2556.site.14
-A-	---	A	22	G	0	556258.5.peg.2556.site.15
-A-	---	A	20	G	1	556258.5.peg.2556.site.16
-A-	---	A	22	G	0	556258.5.peg.2556.site.17
-A-	---	A	22	G	0	556258.5.peg.2556.site.18
