Bacl	Dsim	Allele1	BAC	Allele2	BAC	SNPid
-A-	---	A	9	G	1	1121098.7.peg.3435.site.1
-A-	---	A	9	G	2	1121098.7.peg.3435.site.2
-A-	---	A	4	G	0	1121098.7.peg.3435.site.3
-A-	---	A	4	G	0	1121098.7.peg.3435.site.4
-A-	---	A	4	G	0	1121098.7.peg.3435.site.5
-A-	---	A	4	G	0	1121098.7.peg.3435.site.6
-A-	---	A	5	G	0	1121098.7.peg.3435.site.7
-A-	---	A	6	G	0	1121098.7.peg.3435.site.8
-A-	---	A	3	G	0	1121098.7.peg.3435.site.9
-A-	---	A	5	G	0	1121098.7.peg.3435.site.10
-A-	---	A	6	G	1	1121098.7.peg.3435.site.11
-A-	---	A	6	G	1	1121098.7.peg.3435.site.12
-A-	---	A	6	G	1	1121098.7.peg.3435.site.13
-A-	---	A	6	G	1	1121098.7.peg.3435.site.14
-A-	---	A	13	G	0	1121098.7.peg.3435.site.15
-A-	---	A	13	G	0	1121098.7.peg.3435.site.16
-A-	---	A	12	G	0	1121098.7.peg.3435.site.17
-A-	---	A	5	G	1	1121098.7.peg.3435.site.18
-A-	---	A	12	G	0	1121098.7.peg.3435.site.19
-A-	---	A	8	G	0	1121098.7.peg.3435.site.20
-A-	---	A	10	G	0	1121098.7.peg.3435.site.21
-A-	---	A	10	G	0	1121098.7.peg.3435.site.22
-A-	---	A	7	G	0	1121098.7.peg.3435.site.23
-A-	---	A	9	G	0	1121098.7.peg.3435.site.24
-A-	---	A	12	G	1	1121098.7.peg.3434.site.1
-A-	---	A	12	G	1	1121098.7.peg.3434.site.2
-A-	---	A	10	G	3	1121098.7.peg.3434.site.3
-A-	---	A	12	G	1	1121098.7.peg.3437.site.1
-A-	---	A	12	G	1	1121098.7.peg.3437.site.2
-A-	---	A	11	G	2	1121098.7.peg.3431.site.1
-A-	---	A	12	G	1	1121098.7.peg.3430.site.1
-A-	---	A	12	G	1	1121098.7.peg.3430.site.2
-A-	---	A	12	G	1	1121098.7.peg.3430.site.3
-A-	---	A	4	G	9	1121098.7.peg.3433.site.1
-A-	---	A	10	G	3	1121098.7.peg.3432.site.1
-A-	---	A	13	G	0	1121098.7.peg.3432.site.2
-A-	---	A	11	G	2	1121098.7.peg.3432.site.3
-A-	---	A	12	G	0	1121098.7.peg.3432.site.4
-A-	---	A	13	G	0	1121098.7.peg.3432.site.5
-A-	---	A	6	G	7	1121098.7.peg.3432.site.6
-A-	---	A	12	G	1	1121098.7.peg.3432.site.7
-A-	---	A	12	G	1	1121098.7.peg.880.site.1
-A-	---	A	12	G	1	1121098.7.peg.880.site.2
-A-	---	A	11	G	2	1121098.7.peg.880.site.3
-A-	---	A	12	G	1	1121098.7.peg.880.site.4
-A-	---	A	12	G	1	1121098.7.peg.880.site.5
-A-	---	A	13	G	0	1121098.7.peg.881.site.1
-A-	---	A	13	G	0	1121098.7.peg.881.site.2
-A-	---	A	12	G	1	1121098.7.peg.881.site.3
-A-	---	A	12	G	1	1121098.7.peg.881.site.4
-A-	---	A	12	G	1	1121098.7.peg.881.site.5
-A-	---	A	12	G	1	1121098.7.peg.881.site.6
-A-	---	A	13	G	0	1121098.7.peg.881.site.7
-A-	---	A	13	G	0	1121098.7.peg.881.site.8
-A-	---	A	12	G	0	1121098.7.peg.881.site.9
-A-	---	A	12	G	0	1121098.7.peg.881.site.10
-A-	---	A	11	G	2	1121098.7.peg.882.site.1
-A-	---	A	13	G	0	1121098.7.peg.1482.site.1
-A-	---	A	12	G	1	1121098.7.peg.1483.site.1
-A-	---	A	12	G	1	1121098.7.peg.1480.site.1
-A-	---	A	11	G	2	1121098.7.peg.1480.site.2
-A-	---	A	12	G	1	1121098.7.peg.1480.site.3
-A-	---	A	2	G	11	1121098.7.peg.1481.site.1
-A-	---	A	9	G	4	1121098.7.peg.1481.site.2
-A-	---	A	10	G	3	1121098.7.peg.1481.site.3
-A-	---	A	8	G	5	1121098.7.peg.4053.site.1
-A-	---	A	12	G	1	1121098.7.peg.4053.site.2
-A-	---	A	12	G	1	1121098.7.peg.4053.site.3
-A-	---	A	12	G	1	1121098.7.peg.4053.site.4
-A-	---	A	3	G	10	1121098.7.peg.4053.site.5
-A-	---	A	11	G	2	1121098.7.peg.974.site.1
-A-	---	A	12	G	1	1121098.7.peg.974.site.2
-A-	---	A	13	G	0	1121098.7.peg.974.site.3
-A-	---	A	12	G	1	1121098.7.peg.974.site.4
-A-	---	A	13	G	0	1121098.7.peg.974.site.5
-A-	---	A	13	G	0	1121098.7.peg.976.site.1
-A-	---	A	4	G	9	1121098.7.peg.976.site.2
-A-	---	A	10	G	3	1121098.7.peg.976.site.3
-A-	---	A	12	G	1	1121098.7.peg.976.site.4
-A-	---	A	11	G	2	1121098.7.peg.976.site.5
-A-	---	A	13	G	0	1121098.7.peg.977.site.1
-A-	---	A	12	G	1	1121098.7.peg.970.site.1
-A-	---	A	12	G	1	1121098.7.peg.970.site.2
-A-	---	A	6	G	7	1121098.7.peg.970.site.3
-A-	---	A	12	G	1	1121098.7.peg.973.site.1
-A-	---	A	1	G	7	1121098.7.peg.1393.site.1
-A-	---	A	8	G	0	1121098.7.peg.1393.site.2
-A-	---	A	8	G	0	1121098.7.peg.1393.site.3
-A-	---	A	5	G	5	1121098.7.peg.1393.site.4
-A-	---	A	10	G	2	1121098.7.peg.1393.site.5
-A-	---	A	12	G	0	1121098.7.peg.1393.site.6
-A-	---	A	12	G	0	1121098.7.peg.1393.site.7
-A-	---	A	12	G	1	1121098.7.peg.1393.site.8
-A-	---	A	7	G	5	1121098.7.peg.1393.site.9
-A-	---	A	1	G	11	1121098.7.peg.1393.site.10
-A-	---	A	1	G	11	1121098.7.peg.1393.site.11
-A-	---	A	8	G	2	1121098.7.peg.1393.site.12
-A-	---	A	8	G	5	1121098.7.peg.1393.site.13
-A-	---	A	4	G	5	1121098.7.peg.1393.site.14
-A-	---	A	7	G	5	1121098.7.peg.1393.site.15
-A-	---	A	11	G	0	1121098.7.peg.1393.site.16
-A-	---	A	1	G	9	1121098.7.peg.1393.site.17
-A-	---	A	13	G	0	1121098.7.peg.1390.site.1
-A-	---	A	13	G	0	1121098.7.peg.1390.site.2
-A-	---	A	8	G	5	1121098.7.peg.1391.site.1
-A-	---	A	8	G	5	1121098.7.peg.1391.site.2
-A-	---	A	13	G	0	1121098.7.peg.1391.site.3
-A-	---	A	8	G	5	1121098.7.peg.1391.site.4
-A-	---	A	12	G	1	1121098.7.peg.1391.site.5
-A-	---	A	12	G	1	1121098.7.peg.1391.site.6
-A-	---	A	9	G	4	1121098.7.peg.1391.site.7
-A-	---	A	7	G	6	1121098.7.peg.1391.site.8
-A-	---	A	3	G	1	1121098.7.peg.1391.site.9
-A-	---	A	2	G	4	1121098.7.peg.1391.site.10
-A-	---	A	2	G	11	1121098.7.peg.978.site.1
-A-	---	A	1	G	12	1121098.7.peg.978.site.2
-A-	---	A	12	G	1	1121098.7.peg.978.site.3
-A-	---	A	12	G	1	1121098.7.peg.979.site.1
-A-	---	A	12	G	1	1121098.7.peg.979.site.2
-A-	---	A	11	G	2	1121098.7.peg.979.site.3
-A-	---	A	13	G	0	1121098.7.peg.1394.site.1
-A-	---	A	13	G	0	1121098.7.peg.1394.site.2
-A-	---	A	13	G	0	1121098.7.peg.1394.site.3
-A-	---	A	12	G	1	1121098.7.peg.1394.site.4
-A-	---	A	8	G	5	1121098.7.peg.1395.site.1
-A-	---	A	7	G	3	1121098.7.peg.2858.site.1
-A-	---	A	6	G	7	1121098.7.peg.2858.site.2
-A-	---	A	5	G	8	1121098.7.peg.2858.site.3
-A-	---	A	12	G	1	1121098.7.peg.2850.site.1
-A-	---	A	12	G	1	1121098.7.peg.2850.site.2
-A-	---	A	11	G	2	1121098.7.peg.2850.site.3
-A-	---	A	12	G	1	1121098.7.peg.2850.site.4
-A-	---	A	2	G	11	1121098.7.peg.2850.site.5
-A-	---	A	12	G	1	1121098.7.peg.2850.site.6
-A-	---	A	12	G	1	1121098.7.peg.2850.site.7
-A-	---	A	7	G	6	1121098.7.peg.2851.site.1
-A-	---	A	11	G	2	1121098.7.peg.2851.site.2
-A-	---	A	5	G	8	1121098.7.peg.2851.site.3
-A-	---	A	13	G	0	1121098.7.peg.2851.site.4
-A-	---	A	12	G	0	1121098.7.peg.2851.site.5
-A-	---	A	13	G	0	1121098.7.peg.2851.site.6
-A-	---	A	11	G	2	1121098.7.peg.2851.site.7
