Bacl	Dsim	Allele1	BAC	Allele2	BAC	SNPid
-A-	---	A	8	G	1	751585.3.peg.2409.site.1
-A-	---	A	8	G	1	751585.3.peg.2409.site.2
-A-	---	A	6	G	3	751585.3.peg.2409.site.3
-A-	---	A	8	G	1	751585.3.peg.2408.site.1
-A-	---	A	0	G	9	751585.3.peg.2403.site.1
-A-	---	A	9	G	0	751585.3.peg.2403.site.2
-A-	---	A	8	G	1	751585.3.peg.2403.site.3
-A-	---	A	8	G	1	751585.3.peg.2403.site.4
-A-	---	A	6	G	3	751585.3.peg.2403.site.5
-A-	---	A	1	G	8	751585.3.peg.2403.site.6
-A-	---	A	6	G	3	751585.3.peg.2403.site.7
-A-	---	A	3	G	2	751585.3.peg.2403.site.8
-A-	---	A	6	G	1	751585.3.peg.2402.site.1
-A-	---	A	7	G	1	751585.3.peg.2402.site.2
-A-	---	A	6	G	1	751585.3.peg.2402.site.3
-A-	---	A	6	G	1	751585.3.peg.2402.site.4
-A-	---	A	8	G	1	751585.3.peg.2402.site.5
-A-	---	A	6	G	3	751585.3.peg.2404.site.1
-A-	---	A	7	G	2	751585.3.peg.2404.site.2
-A-	---	A	2	G	7	751585.3.peg.2404.site.3
-A-	---	A	8	G	1	751585.3.peg.2404.site.4
-A-	---	A	7	G	2	751585.3.peg.2404.site.5
-A-	---	A	1	G	8	751585.3.peg.2407.site.1
-A-	---	A	7	G	2	751585.3.peg.2407.site.2
-A-	---	A	4	G	1	751585.3.peg.2407.site.3
-A-	---	A	4	G	1	751585.3.peg.2407.site.4
-A-	---	A	5	G	3	751585.3.peg.2407.site.5
-A-	---	A	4	G	5	751585.3.peg.1058.site.1
-A-	---	A	7	G	2	751585.3.peg.1058.site.2
-A-	---	A	4	G	5	751585.3.peg.1057.site.1
-A-	---	A	3	G	6	751585.3.peg.1057.site.2
-A-	---	A	7	G	2	751585.3.peg.1056.site.1
-A-	---	A	8	G	1	751585.3.peg.1056.site.2
-A-	---	A	8	G	1	751585.3.peg.1056.site.3
-A-	---	A	8	G	1	751585.3.peg.1056.site.4
-A-	---	A	3	G	6	751585.3.peg.1054.site.1
-A-	---	A	7	G	2	751585.3.peg.1053.site.1
-A-	---	A	7	G	2	751585.3.peg.1053.site.2
-A-	---	A	6	G	3	751585.3.peg.1052.site.1
-A-	---	A	7	G	2	751585.3.peg.1052.site.2
