Bacl	Dsim	Allele1	BAC	Allele2	BAC	SNPid
-A-	---	A	55	G	5	657318.4.peg.1810.site.1
-A-	---	A	30	G	26	657318.4.peg.1810.site.2
-A-	---	A	39	G	16	657318.4.peg.1810.site.3
-A-	---	A	53	G	1	657318.4.peg.1810.site.4
-A-	---	A	48	G	6	657318.4.peg.1810.site.5
-A-	---	A	35	G	14	657318.4.peg.1810.site.6
-A-	---	A	30	G	7	657318.4.peg.1810.site.7
-A-	---	A	23	G	13	657318.4.peg.1810.site.8
-A-	---	A	33	G	0	657318.4.peg.1810.site.9
-A-	---	A	32	G	1	657318.4.peg.1810.site.10
-A-	---	A	26	G	21	657318.4.peg.1810.site.11
-A-	---	A	68	G	2	657318.4.peg.1810.site.12
-A-	---	A	69	G	3	657318.4.peg.1810.site.13
-A-	---	A	67	G	5	657318.4.peg.1810.site.14
-A-	---	A	30	G	42	657318.4.peg.1810.site.15
-A-	---	A	68	G	4	657318.4.peg.1810.site.16
-A-	---	A	68	G	4	657318.4.peg.1810.site.17
-A-	---	A	72	G	1	657318.4.peg.1810.site.18
-A-	---	A	72	G	1	657318.4.peg.1810.site.19
-A-	---	A	72	G	1	657318.4.peg.1810.site.20
-A-	---	A	66	G	7	657318.4.peg.1810.site.21
-A-	---	A	68	G	5	657318.4.peg.1810.site.22
-A-	---	A	62	G	11	657318.4.peg.1810.site.23
-A-	---	A	70	G	3	657318.4.peg.1810.site.24
-A-	---	A	72	G	1	657318.4.peg.1810.site.25
-A-	---	A	32	G	40	657318.4.peg.1810.site.26
-A-	---	A	67	G	6	657318.4.peg.1810.site.27
-A-	---	A	69	G	1	657318.4.peg.1810.site.28
-A-	---	A	69	G	1	657318.4.peg.1810.site.29
-A-	---	A	59	G	11	657318.4.peg.1810.site.30
-A-	---	A	62	G	5	657318.4.peg.1810.site.31
-A-	---	A	62	G	1	657318.4.peg.1810.site.32
-A-	---	A	45	G	19	657318.4.peg.1810.site.33
-A-	---	A	62	G	3	657318.4.peg.1810.site.34
-A-	---	A	63	G	2	657318.4.peg.1810.site.35
-A-	---	A	11	G	56	657318.4.peg.1810.site.36
-A-	---	A	52	G	13	657318.4.peg.1810.site.37
-A-	---	A	72	G	1	657318.4.peg.1810.site.38
-A-	---	A	7	G	66	657318.4.peg.1810.site.39
-A-	---	A	72	G	1	657318.4.peg.1810.site.40
-A-	---	A	72	G	1	657318.4.peg.1810.site.41
-A-	---	A	72	G	1	657318.4.peg.1810.site.42
-A-	---	A	72	G	1	657318.4.peg.1810.site.43
-A-	---	A	73	G	0	657318.4.peg.1810.site.44
-A-	---	A	25	G	48	657318.4.peg.1810.site.45
-A-	---	A	73	G	0	657318.4.peg.1810.site.46
-A-	---	A	46	G	27	657318.4.peg.1810.site.47
-A-	---	A	69	G	4	657318.4.peg.1810.site.48
-A-	---	A	54	G	18	657318.4.peg.1810.site.49
-A-	---	A	38	G	34	657318.4.peg.1810.site.50
-A-	---	A	61	G	12	657318.4.peg.1810.site.51
-A-	---	A	72	G	1	657318.4.peg.1810.site.52
-A-	---	A	6	G	67	657318.4.peg.1810.site.53
-A-	---	A	40	G	33	657318.4.peg.1810.site.54
-A-	---	A	57	G	15	657318.4.peg.1810.site.55
