Bacl	Dsim	Allele1	BAC	Allele2	BAC	SNPid
-A-	---	A	5	G	52	657318.4.peg.1810.site.1
-A-	---	A	44	G	16	657318.4.peg.1810.site.2
-A-	---	A	56	G	4	657318.4.peg.1810.site.3
-A-	---	A	55	G	1	657318.4.peg.1810.site.4
-A-	---	A	55	G	1	657318.4.peg.1810.site.5
-A-	---	A	53	G	2	657318.4.peg.1810.site.6
-A-	---	A	52	G	2	657318.4.peg.1810.site.7
-A-	---	A	51	G	2	657318.4.peg.1810.site.8
-A-	---	A	53	G	0	657318.4.peg.1810.site.9
-A-	---	A	52	G	1	657318.4.peg.1810.site.10
-A-	---	A	47	G	5	657318.4.peg.1810.site.11
-A-	---	A	34	G	1	657318.4.peg.1810.site.12
-A-	---	A	35	G	1	657318.4.peg.1810.site.13
-A-	---	A	1	G	32	657318.4.peg.1810.site.14
-A-	---	A	32	G	0	657318.4.peg.1810.site.15
-A-	---	A	32	G	0	657318.4.peg.1810.site.16
-A-	---	A	32	G	0	657318.4.peg.1810.site.17
-A-	---	A	46	G	0	657318.4.peg.1810.site.18
-A-	---	A	51	G	0	657318.4.peg.1810.site.19
-A-	---	A	57	G	0	657318.4.peg.1810.site.20
-A-	---	A	64	G	4	657318.4.peg.1810.site.21
-A-	---	A	30	G	41	657318.4.peg.1810.site.22
-A-	---	A	56	G	15	657318.4.peg.1810.site.23
-A-	---	A	71	G	1	657318.4.peg.1810.site.24
-A-	---	A	72	G	0	657318.4.peg.1810.site.25
-A-	---	A	72	G	0	657318.4.peg.1810.site.26
-A-	---	A	71	G	2	657318.4.peg.1810.site.27
-A-	---	A	72	G	1	657318.4.peg.1810.site.28
-A-	---	A	67	G	1	657318.4.peg.1810.site.29
-A-	---	A	69	G	4	657318.4.peg.1810.site.30
-A-	---	A	72	G	1	657318.4.peg.1810.site.31
-A-	---	A	72	G	1	657318.4.peg.1810.site.32
-A-	---	A	70	G	3	657318.4.peg.1810.site.33
-A-	---	A	72	G	1	657318.4.peg.1810.site.34
-A-	---	A	68	G	4	657318.4.peg.1810.site.35
-A-	---	A	72	G	1	657318.4.peg.1810.site.36
-A-	---	A	71	G	2	657318.4.peg.1810.site.37
-A-	---	A	0	G	58	657318.4.peg.1810.site.38
-A-	---	A	64	G	8	657318.4.peg.1547.site.1
-A-	---	A	71	G	2	657318.4.peg.1547.site.2
-A-	---	A	72	G	1	657318.4.peg.1547.site.3
-A-	---	A	72	G	1	657318.4.peg.1547.site.4
-A-	---	A	72	G	1	657318.4.peg.1547.site.5
