Bacl	Dsim	Allele1	BAC	Allele2	BAC	SNPid
-A-	---	A	248	G	1	445970.5.peg.1297.site.1
-A-	---	A	192	G	57	445970.5.peg.1297.site.2
-A-	---	A	249	G	0	445970.5.peg.1297.site.3
-A-	---	A	144	G	105	445970.5.peg.1297.site.4
-A-	---	A	247	G	2	445970.5.peg.1297.site.5
-A-	---	A	248	G	1	445970.5.peg.1297.site.6
-A-	---	A	94	G	155	445970.5.peg.1297.site.7
-A-	---	A	94	G	155	445970.5.peg.1297.site.8
-A-	---	A	198	G	51	445970.5.peg.1297.site.9
-A-	---	A	249	G	0	445970.5.peg.1297.site.10
-A-	---	A	247	G	0	445970.5.peg.1297.site.11
-A-	---	A	248	G	1	445970.5.peg.1297.site.12
-A-	---	A	248	G	1	445970.5.peg.1297.site.13
-A-	---	A	245	G	0	445970.5.peg.1297.site.14
-A-	---	A	239	G	6	445970.5.peg.1297.site.15
-A-	---	A	156	G	93	445970.5.peg.1297.site.16
-A-	---	A	246	G	3	445970.5.peg.1297.site.17
-A-	---	A	246	G	3	445970.5.peg.1297.site.18
-A-	---	A	246	G	3	445970.5.peg.1297.site.19
-A-	---	A	240	G	1	445970.5.peg.1296.site.1
-A-	---	A	245	G	1	445970.5.peg.1296.site.2
-A-	---	A	91	G	152	445970.5.peg.1295.site.1
-A-	---	A	244	G	3	445970.5.peg.1295.site.2
-A-	---	A	245	G	1	445970.5.peg.1295.site.3
-A-	---	A	247	G	0	445970.5.peg.1295.site.4
-A-	---	A	245	G	4	445970.5.peg.1295.site.5
-A-	---	A	248	G	1	445970.5.peg.1295.site.6
-A-	---	A	244	G	4	445970.5.peg.1295.site.7
-A-	---	A	240	G	9	445970.5.peg.1295.site.8
-A-	---	A	110	G	139	445970.5.peg.1294.site.1
-A-	---	A	247	G	1	445970.5.peg.1294.site.2
-A-	---	A	111	G	135	445970.5.peg.1294.site.3
-A-	---	A	104	G	144	445970.5.peg.1294.site.4
-A-	---	A	142	G	106	445970.5.peg.1294.site.5
-A-	---	A	244	G	1	445970.5.peg.1294.site.6
-A-	---	A	85	G	164	445970.5.peg.1293.site.1
-A-	---	A	247	G	2	445970.5.peg.1293.site.2
-A-	---	A	234	G	15	445970.5.peg.1293.site.3
-A-	---	A	239	G	10	445970.5.peg.1293.site.4
-A-	---	A	237	G	10	445970.5.peg.1293.site.5
-A-	---	A	238	G	10	445970.5.peg.1293.site.6
-A-	---	A	246	G	3	445970.5.peg.1293.site.7
-A-	---	A	246	G	3	445970.5.peg.1293.site.8
-A-	---	A	186	G	63	445970.5.peg.1293.site.9
-A-	---	A	88	G	161	445970.5.peg.1293.site.10
-A-	---	A	147	G	102	445970.5.peg.1293.site.11
-A-	---	A	238	G	11	445970.5.peg.1293.site.12
-A-	---	A	147	G	102	445970.5.peg.1293.site.13
-A-	---	A	90	G	159	445970.5.peg.1293.site.14
-A-	---	A	157	G	92	445970.5.peg.1293.site.15
-A-	---	A	247	G	2	445970.5.peg.1293.site.16
-A-	---	A	99	G	149	445970.5.peg.1293.site.17
-A-	---	A	248	G	1	445970.5.peg.1293.site.18
-A-	---	A	247	G	2	445970.5.peg.1293.site.19
-A-	---	A	243	G	5	445970.5.peg.1293.site.20
-A-	---	A	201	G	47	445970.5.peg.1293.site.21
-A-	---	A	240	G	4	445970.5.peg.1293.site.22
-A-	---	A	234	G	15	445970.5.peg.1292.site.1
-A-	---	A	234	G	15	445970.5.peg.1292.site.2
-A-	---	A	180	G	69	445970.5.peg.1292.site.3
-A-	---	A	235	G	14	445970.5.peg.1292.site.4
-A-	---	A	245	G	4	445970.5.peg.1290.site.1
-A-	---	A	239	G	8	445970.5.peg.1290.site.2
-A-	---	A	122	G	127	445970.5.peg.1290.site.3
-A-	---	A	241	G	8	445970.5.peg.1290.site.4
-A-	---	A	186	G	63	445970.5.peg.1290.site.5
-A-	---	A	179	G	67	445970.5.peg.1290.site.6
-A-	---	A	176	G	71	445970.5.peg.1290.site.7
-A-	---	A	191	G	57	445970.5.peg.1290.site.8
-A-	---	A	180	G	58	445970.5.peg.1290.site.9
-A-	---	A	198	G	33	445970.5.peg.1290.site.10
-A-	---	A	133	G	109	445970.5.peg.1290.site.11
-A-	---	A	182	G	67	445970.5.peg.1290.site.12
-A-	---	A	182	G	65	445970.5.peg.1290.site.13
-A-	---	A	193	G	48	445970.5.peg.1290.site.14
-A-	---	A	238	G	3	445970.5.peg.1290.site.15
-A-	---	A	190	G	42	445970.5.peg.1290.site.16
-A-	---	A	188	G	46	445970.5.peg.1290.site.17
-A-	---	A	191	G	41	445970.5.peg.1290.site.18
-A-	---	A	178	G	66	445970.5.peg.1290.site.19
-A-	---	A	190	G	52	445970.5.peg.1290.site.20
-A-	---	A	249	G	0	445970.5.peg.1290.site.21
-A-	---	A	208	G	0	445970.5.peg.1299.site.1
-A-	---	A	249	G	0	445970.5.peg.1299.site.2
-A-	---	A	183	G	66	445970.5.peg.276.site.1
-A-	---	A	190	G	59	445970.5.peg.276.site.2
-A-	---	A	242	G	7	445970.5.peg.276.site.3
-A-	---	A	190	G	59	445970.5.peg.276.site.4
-A-	---	A	249	G	0	445970.5.peg.276.site.5
-A-	---	A	242	G	6	445970.5.peg.276.site.6
-A-	---	A	197	G	50	445970.5.peg.276.site.7
-A-	---	A	247	G	2	445970.5.peg.276.site.8
-A-	---	A	247	G	2	445970.5.peg.276.site.9
-A-	---	A	247	G	2	445970.5.peg.276.site.10
-A-	---	A	247	G	2	445970.5.peg.276.site.11
-A-	---	A	247	G	2	445970.5.peg.276.site.12
-A-	---	A	249	G	0	445970.5.peg.276.site.13
-A-	---	A	194	G	55	445970.5.peg.276.site.14
-A-	---	A	247	G	2	445970.5.peg.1989.site.1
-A-	---	A	205	G	44	445970.5.peg.1989.site.2
-A-	---	A	248	G	1	445970.5.peg.1989.site.3
-A-	---	A	243	G	6	445970.5.peg.1989.site.4
-A-	---	A	243	G	6	445970.5.peg.1989.site.5
-A-	---	A	194	G	55	445970.5.peg.1989.site.6
-A-	---	A	241	G	8	445970.5.peg.1989.site.7
-A-	---	A	202	G	47	445970.5.peg.1989.site.8
-A-	---	A	202	G	47	445970.5.peg.1989.site.9
-A-	---	A	248	G	1	445970.5.peg.1988.site.1
-A-	---	A	203	G	46	445970.5.peg.1988.site.2
-A-	---	A	241	G	8	445970.5.peg.1988.site.3
-A-	---	A	177	G	6	445970.5.peg.1988.site.4
-A-	---	A	245	G	4	445970.5.peg.1988.site.5
-A-	---	A	249	G	0	445970.5.peg.1988.site.6
-A-	---	A	194	G	55	445970.5.peg.1988.site.7
-A-	---	A	192	G	57	445970.5.peg.1988.site.8
-A-	---	A	249	G	0	445970.5.peg.1988.site.9
-A-	---	A	244	G	5	445970.5.peg.1988.site.10
-A-	---	A	247	G	2	445970.5.peg.1988.site.11
-A-	---	A	247	G	1	445970.5.peg.1983.site.1
-A-	---	A	245	G	3	445970.5.peg.1983.site.2
-A-	---	A	241	G	7	445970.5.peg.1983.site.3
-A-	---	A	239	G	7	445970.5.peg.1983.site.4
-A-	---	A	242	G	3	445970.5.peg.1983.site.5
-A-	---	A	195	G	50	445970.5.peg.1983.site.6
-A-	---	A	195	G	51	445970.5.peg.1983.site.7
-A-	---	A	242	G	4	445970.5.peg.1983.site.8
-A-	---	A	242	G	2	445970.5.peg.1983.site.9
-A-	---	A	247	G	2	445970.5.peg.1983.site.10
-A-	---	A	204	G	45	445970.5.peg.1983.site.11
-A-	---	A	122	G	127	445970.5.peg.1983.site.12
-A-	---	A	178	G	71	445970.5.peg.1983.site.13
-A-	---	A	214	G	35	445970.5.peg.1982.site.1
-A-	---	A	248	G	1	445970.5.peg.1982.site.2
-A-	---	A	95	G	147	445970.5.peg.1982.site.3
-A-	---	A	100	G	147	445970.5.peg.1982.site.4
-A-	---	A	100	G	144	445970.5.peg.1982.site.5
-A-	---	A	99	G	126	445970.5.peg.1982.site.6
-A-	---	A	92	G	134	445970.5.peg.1982.site.7
-A-	---	A	93	G	134	445970.5.peg.1982.site.8
-A-	---	A	200	G	49	445970.5.peg.1982.site.9
-A-	---	A	200	G	48	445970.5.peg.1982.site.10
-A-	---	A	133	G	11	445970.5.peg.1982.site.11
-A-	---	A	131	G	15	445970.5.peg.1982.site.12
-A-	---	A	133	G	14	445970.5.peg.1982.site.13
-A-	---	A	133	G	29	445970.5.peg.1982.site.14
-A-	---	A	97	G	150	445970.5.peg.1982.site.15
-A-	---	A	248	G	1	445970.5.peg.1981.site.1
-A-	---	A	248	G	1	445970.5.peg.1981.site.2
-A-	---	A	248	G	1	445970.5.peg.1981.site.3
-A-	---	A	248	G	1	445970.5.peg.1981.site.4
-A-	---	A	248	G	1	445970.5.peg.1981.site.5
-A-	---	A	177	G	2	445970.5.peg.1981.site.6
-A-	---	A	177	G	1	445970.5.peg.1981.site.7
-A-	---	A	91	G	89	445970.5.peg.1981.site.8
-A-	---	A	95	G	23	445970.5.peg.1981.site.9
-A-	---	A	91	G	7	445970.5.peg.1981.site.10
-A-	---	A	91	G	1	445970.5.peg.1981.site.11
-A-	---	A	87	G	9	445970.5.peg.1981.site.12
-A-	---	A	89	G	149	445970.5.peg.1981.site.13
-A-	---	A	248	G	1	445970.5.peg.1980.site.1
-A-	---	A	248	G	1	445970.5.peg.1980.site.2
-A-	---	A	194	G	55	445970.5.peg.1987.site.1
-A-	---	A	202	G	39	445970.5.peg.1987.site.2
-A-	---	A	229	G	0	445970.5.peg.1987.site.3
-A-	---	A	194	G	8	445970.5.peg.1987.site.4
